"date";"Region";"newcases";"positive"
2021-05-20;"Prešovský kraj";42;-151514
2021-05-19;"Prešovský kraj";96;-151556
2021-05-18;"Prešovský kraj";71;-151652
2021-05-17;"Prešovský kraj";107;-151723
2021-05-16;"Prešovský kraj";86;-151830
2021-05-15;"Prešovský kraj";101;-151916
2021-05-14;"Prešovský kraj";117;-152017
2021-05-13;"Prešovský kraj";125;-152134
2021-05-12;"Prešovský kraj";98;-152259
2021-05-11;"Prešovský kraj";109;-152357
2021-05-10;"Prešovský kraj";146;-152466
2021-05-09;"Prešovský kraj";136;-152612
2021-05-08;"Prešovský kraj";91;-152748
2021-05-07;"Prešovský kraj";147;-152839
2021-05-06;"Prešovský kraj";173;-152986
2021-05-05;"Prešovský kraj";144;-153159
2021-05-04;"Prešovský kraj";270;-153303
2021-05-03;"Prešovský kraj";177;-153573
2021-05-02;"Prešovský kraj";131;-153750
2021-05-01;"Prešovský kraj";253;-153881
2021-04-30;"Prešovský kraj";253;-154134
2021-04-29;"Prešovský kraj";207;-154387
2021-04-28;"Prešovský kraj";211;-154594
2021-04-27;"Prešovský kraj";274;-154805
2021-04-26;"Prešovský kraj";222;-155079
2021-04-25;"Prešovský kraj";165;-155301
2021-04-24;"Prešovský kraj";304;-155466
2021-04-23;"Prešovský kraj";308;-155770
2021-04-22;"Prešovský kraj";211;-156078
2021-04-21;"Prešovský kraj";283;-156289
2021-04-20;"Prešovský kraj";243;-156572
2021-04-19;"Prešovský kraj";251;-156815
2021-04-18;"Prešovský kraj";133;-157066
2021-04-17;"Prešovský kraj";357;-157199
2021-04-16;"Prešovský kraj";281;-157556
2021-04-15;"Prešovský kraj";249;-157837
2021-04-14;"Prešovský kraj";329;-158086
2021-04-13;"Prešovský kraj";296;-158415
2021-04-12;"Prešovský kraj";347;-158711
2021-04-11;"Prešovský kraj";198;-159058
2021-04-10;"Prešovský kraj";391;-159256
2021-04-09;"Prešovský kraj";455;-159647
2021-04-08;"Prešovský kraj";349;-160102
2021-04-07;"Prešovský kraj";468;-160451
2021-04-06;"Prešovský kraj";499;-160919
2021-04-05;"Prešovský kraj";186;-161418
2021-04-04;"Prešovský kraj";122;-161604
2021-04-03;"Prešovský kraj";425;-161726
2021-04-02;"Prešovský kraj";328;-162151
2021-04-01;"Prešovský kraj";451;-162479
2021-03-31;"Prešovský kraj";538;-162930
2021-03-30;"Prešovský kraj";577;-163468
2021-03-29;"Prešovský kraj";448;-164045
2021-03-28;"Prešovský kraj";282;-164493
2021-03-27;"Prešovský kraj";553;-164775
2021-03-26;"Prešovský kraj";609;-165328
2021-03-25;"Prešovský kraj";461;-165937
2021-03-24;"Prešovský kraj";594;-166398
2021-03-23;"Prešovský kraj";496;-166992
2021-03-22;"Prešovský kraj";586;-167488
2021-03-21;"Prešovský kraj";298;-168074
2021-03-20;"Prešovský kraj";606;-168372
2021-03-19;"Prešovský kraj";699;-168978
2021-03-18;"Prešovský kraj";468;-169677
2021-03-17;"Prešovský kraj";562;-170145
2021-03-16;"Prešovský kraj";739;-170707
2021-03-15;"Prešovský kraj";694;-171446
2021-03-14;"Prešovský kraj";408;-172140
2021-03-13;"Prešovský kraj";731;-172548
2021-03-12;"Prešovský kraj";793;-173279
2021-03-11;"Prešovský kraj";716;-174072
2021-03-10;"Prešovský kraj";618;-174788
2021-03-09;"Prešovský kraj";793;-175406
2021-03-08;"Prešovský kraj";647;-176199
2021-03-07;"Prešovský kraj";407;-176846
2021-03-06;"Prešovský kraj";784;-177253
2021-03-05;"Prešovský kraj";894;-178037
2021-03-04;"Prešovský kraj";731;-178931
2021-03-03;"Prešovský kraj";730;-179662
2021-03-02;"Prešovský kraj";778;-180392
2021-03-01;"Prešovský kraj";709;-181170
2021-02-28;"Prešovský kraj";462;-181879
2021-02-27;"Prešovský kraj";1007;-182341
2021-02-26;"Prešovský kraj";893;-183348
2021-02-25;"Prešovský kraj";607;-184241
2021-02-24;"Prešovský kraj";705;-184848
2021-02-23;"Prešovský kraj";775;-185553
2021-02-22;"Prešovský kraj";707;-186328
2021-02-21;"Prešovský kraj";367;-187035
2021-02-20;"Prešovský kraj";646;-187402
2021-02-19;"Prešovský kraj";811;-188048
2021-02-18;"Prešovský kraj";590;-188859
2021-02-17;"Prešovský kraj";539;-189449
2021-02-16;"Prešovský kraj";687;-189988
2021-02-15;"Prešovský kraj";514;-190675
2021-02-14;"Prešovský kraj";348;-191189
2021-02-13;"Prešovský kraj";559;-191537
2021-02-12;"Prešovský kraj";673;-192096
2021-02-11;"Prešovský kraj";457;-192769
2021-02-10;"Prešovský kraj";502;-193226
2021-02-09;"Prešovský kraj";693;-193728
2021-02-08;"Prešovský kraj";422;-194421
2021-02-07;"Prešovský kraj";230;-194843
2021-02-06;"Prešovský kraj";536;-195073
2021-02-05;"Prešovský kraj";439;-195609
2021-02-04;"Prešovský kraj";413;-196048
2021-02-03;"Prešovský kraj";487;-196461
2021-02-02;"Prešovský kraj";513;-196948
2021-02-01;"Prešovský kraj";536;-197461
2021-01-31;"Prešovský kraj";149;-197997
2021-01-30;"Prešovský kraj";357;-198146
2021-01-29;"Prešovský kraj";511;-198503
2021-01-28;"Prešovský kraj";461;-199014
2021-01-27;"Prešovský kraj";300;-199475
2021-01-26;"Prešovský kraj";403;-199775
2021-01-25;"Prešovský kraj";449;-200178
2021-01-24;"Prešovský kraj";316;-200627
2021-01-23;"Prešovský kraj";676;-200943
2021-01-22;"Prešovský kraj";448;-201619
2021-01-21;"Prešovský kraj";399;-202067
2021-01-20;"Prešovský kraj";448;-202466
2021-01-19;"Prešovský kraj";586;-202914
2021-01-18;"Prešovský kraj";539;-203500
2021-01-17;"Prešovský kraj";1115;-204039
2021-01-16;"Prešovský kraj";153;-205154
2021-01-15;"Prešovský kraj";416;-205307
2021-01-14;"Prešovský kraj";524;-205723
2021-01-13;"Prešovský kraj";568;-206247
2021-01-12;"Prešovský kraj";841;-206815
2021-01-11;"Prešovský kraj";814;-207656
2021-01-10;"Prešovský kraj";86;-208470
2021-01-09;"Prešovský kraj";564;-208556
2021-01-08;"Prešovský kraj";991;-209120
2021-01-07;"Prešovský kraj";890;-210111
2021-01-06;"Prešovský kraj";449;-211001
2021-01-05;"Prešovský kraj";1631;-211450
2021-01-04;"Prešovský kraj";2160;-213081
2021-01-03;"Prešovský kraj";130;-215241
2021-01-02;"Prešovský kraj";225;-215371
2021-01-01;"Prešovský kraj";245;-215596
2020-12-31;"Prešovský kraj";1423;-215841
2020-12-30;"Prešovský kraj";1498;-217264
2020-12-29;"Prešovský kraj";1384;-218762
2020-12-28;"Prešovský kraj";1472;-220146
2020-12-27;"Prešovský kraj";85;-221618
2020-12-26;"Prešovský kraj";76;-221703
2020-12-25;"Prešovský kraj";219;-221779
2020-12-24;"Prešovský kraj";537;-221998
2020-12-23;"Prešovský kraj";979;-222535
2020-12-22;"Prešovský kraj";1134;-223514
2020-12-21;"Prešovský kraj";1279;-224648
2020-12-20;"Prešovský kraj";204;-225927
2020-12-19;"Prešovský kraj";427;-226131
2020-12-18;"Prešovský kraj";962;-226558
2020-12-17;"Prešovský kraj";1293;-227520
2020-12-16;"Prešovský kraj";939;-228813
2020-12-15;"Prešovský kraj";985;-229752
2020-12-14;"Prešovský kraj";811;-230737
2020-12-13;"Prešovský kraj";97;-231548
2020-12-12;"Prešovský kraj";485;-231645
2020-12-11;"Prešovský kraj";962;-232130
2020-12-10;"Prešovský kraj";760;-233092
2020-12-09;"Prešovský kraj";672;-233852
2020-12-08;"Prešovský kraj";1001;-234524
2020-12-07;"Prešovský kraj";636;-235525
2020-12-06;"Prešovský kraj";85;-236161
2020-12-05;"Prešovský kraj";305;-236246
2020-12-04;"Prešovský kraj";645;-236551
2020-12-03;"Prešovský kraj";463;-237196
2020-12-02;"Prešovský kraj";457;-237659
2020-12-01;"Prešovský kraj";477;-238116
2020-11-30;"Prešovský kraj";293;-238593
2020-11-29;"Prešovský kraj";69;-238886
2020-11-28;"Prešovský kraj";276;-238955
2020-11-27;"Prešovský kraj";362;-239231
2020-11-26;"Prešovský kraj";592;-239593
2020-11-25;"Prešovský kraj";405;-240185
2020-11-24;"Prešovský kraj";521;-240590
2020-11-23;"Prešovský kraj";224;-241111
2020-11-22;"Prešovský kraj";47;-241335
2020-11-21;"Prešovský kraj";267;-241382
2020-11-20;"Prešovský kraj";465;-241649
2020-11-19;"Prešovský kraj";597;-242114
2020-11-18;"Prešovský kraj";313;-242711
2020-11-17;"Prešovský kraj";370;-243024
2020-11-16;"Prešovský kraj";284;-243394
2020-11-15;"Prešovský kraj";190;-243678
2020-11-14;"Prešovský kraj";265;-243868
2020-11-13;"Prešovský kraj";403;-244133
2020-11-12;"Prešovský kraj";447;-244536
2020-11-11;"Prešovský kraj";531;-244983
2020-11-10;"Prešovský kraj";446;-245514
2020-11-09;"Prešovský kraj";1135;-245960
2020-11-08;"Prešovský kraj";129;-247095
2020-11-07;"Prešovský kraj";497;-247224
2020-11-06;"Prešovský kraj";596;-247721
2020-11-05;"Prešovský kraj";402;-248317
2020-11-04;"Prešovský kraj";358;-248719
2020-11-03;"Prešovský kraj";577;-249077
2020-11-02;"Prešovský kraj";1207;-249654
2020-11-01;"Prešovský kraj";439;-250861
2020-10-31;"Prešovský kraj";485;-251300
2020-10-30;"Prešovský kraj";617;-251785
2020-10-29;"Prešovský kraj";632;-252402
2020-10-28;"Prešovský kraj";663;-253034
2020-10-27;"Prešovský kraj";690;-253697
2020-10-26;"Prešovský kraj";194;-254387
2020-10-25;"Prešovský kraj";248;-254581
2020-10-24;"Prešovský kraj";731;-254829
2020-10-23;"Prešovský kraj";758;-255560
2020-10-22;"Prešovský kraj";676;-256318
2020-10-21;"Prešovský kraj";391;-256994
2020-10-20;"Prešovský kraj";500;-257385
2020-10-19;"Prešovský kraj";155;-257885
2020-10-18;"Prešovský kraj";209;-258040
2020-10-17;"Prešovský kraj";342;-258249
2020-10-16;"Prešovský kraj";391;-258591
2020-10-15;"Prešovský kraj";453;-258982
2020-10-14;"Prešovský kraj";461;-259435
2020-10-13;"Prešovský kraj";270;-259896
2020-10-12;"Prešovský kraj";249;-260166
2020-10-11;"Prešovský kraj";127;-260415
2020-10-10;"Prešovský kraj";248;-260542
2020-10-09;"Prešovský kraj";406;-260790
2020-10-08;"Prešovský kraj";245;-261196
2020-10-07;"Prešovský kraj";244;-261441
2020-10-06;"Prešovský kraj";166;-261685
2020-10-05;"Prešovský kraj";84;-261851
2020-10-04;"Prešovský kraj";118;-261935
2020-10-03;"Prešovský kraj";204;-262053
2020-10-02;"Prešovský kraj";149;-262257
2020-10-01;"Prešovský kraj";136;-262406
2020-09-30;"Prešovský kraj";121;-262542
2020-09-29;"Prešovský kraj";156;-262663
2020-09-28;"Prešovský kraj";51;-262819
2020-09-27;"Prešovský kraj";10;-262870
2020-09-26;"Prešovský kraj";72;-262880
2020-09-25;"Prešovský kraj";91;-262952
2020-09-24;"Prešovský kraj";52;-263043
2020-09-23;"Prešovský kraj";55;-263095
2020-09-22;"Prešovský kraj";29;-263150
2020-09-21;"Prešovský kraj";14;-263179
2020-09-20;"Prešovský kraj";5;-263193
2020-09-19;"Prešovský kraj";12;-263198
2020-09-18;"Prešovský kraj";29;-263210
2020-09-17;"Prešovský kraj";25;-263239
2020-09-16;"Prešovský kraj";8;-263264
2020-09-15;"Prešovský kraj";10;-263272
2020-09-14;"Prešovský kraj";47;-263282
2020-09-13;"Prešovský kraj";3;-263329
2020-09-12;"Prešovský kraj";4;-263332
2020-09-11;"Prešovský kraj";15;-263336
2020-09-10;"Prešovský kraj";10;-263351
2020-09-09;"Prešovský kraj";21;-263361
2020-09-08;"Prešovský kraj";23;-263382
2020-09-07;"Prešovský kraj";5;-263405
2020-09-06;"Prešovský kraj";3;-263410
2020-09-05;"Prešovský kraj";7;-263413
2020-09-04;"Prešovský kraj";24;-263420
2020-09-03;"Prešovský kraj";8;-263444
2020-09-02;"Prešovský kraj";9;-263452
2020-09-01;"Prešovský kraj";6;-263461
2020-08-31;"Prešovský kraj";3;-263467
2020-08-30;"Prešovský kraj";6;-263470
2020-08-29;"Prešovský kraj";4;-263476
2020-08-28;"Prešovský kraj";6;-263480
2020-08-27;"Prešovský kraj";7;-263486
2020-08-26;"Prešovský kraj";22;-263493
2020-08-25;"Prešovský kraj";1;-263515
2020-08-24;"Prešovský kraj";5;-263516
2020-08-23;"Prešovský kraj";3;-263521
2020-08-22;"Prešovský kraj";3;-263524
2020-08-21;"Prešovský kraj";11;-263527
2020-08-20;"Prešovský kraj";8;-263538
2020-08-19;"Prešovský kraj";8;-263546
2020-08-18;"Prešovský kraj";6;-263554
2020-08-17;"Prešovský kraj";1;-263560
2020-08-16;"Prešovský kraj";0;-263561
2020-08-15;"Prešovský kraj";8;-263561
2020-08-14;"Prešovský kraj";6;-263569
2020-08-13;"Prešovský kraj";8;-263575
2020-08-12;"Prešovský kraj";19;-263583
2020-08-11;"Prešovský kraj";3;-263602
2020-08-10;"Prešovský kraj";0;-263605
2020-08-09;"Prešovský kraj";0;-263605
2020-08-08;"Prešovský kraj";2;-263605
2020-08-07;"Prešovský kraj";6;-263607
2020-08-06;"Prešovský kraj";2;-263613
2020-08-05;"Prešovský kraj";8;-263615
2020-08-04;"Prešovský kraj";5;-263623
2020-08-03;"Prešovský kraj";4;-263628
2020-08-02;"Prešovský kraj";6;-263632
2020-08-01;"Prešovský kraj";0;-263638
2020-07-31;"Prešovský kraj";2;-263638
2020-07-30;"Prešovský kraj";6;-263640
2020-07-29;"Prešovský kraj";5;-263646
2020-07-28;"Prešovský kraj";0;-263651
2020-07-27;"Prešovský kraj";1;-263651
2020-07-26;"Prešovský kraj";1;-263652
2020-07-25;"Prešovský kraj";21;-263653
2020-07-24;"Prešovský kraj";1;-263674
2020-07-23;"Prešovský kraj";5;-263675
2020-07-22;"Prešovský kraj";1;-263680
2020-07-21;"Prešovský kraj";2;-263681
2020-07-20;"Prešovský kraj";1;-263683
2020-07-19;"Prešovský kraj";0;-263684
2020-07-18;"Prešovský kraj";0;-263684
2020-07-17;"Prešovský kraj";3;-263684
2020-07-16;"Prešovský kraj";1;-263687
2020-07-15;"Prešovský kraj";5;-263688
2020-07-14;"Prešovský kraj";5;-263693
2020-07-13;"Prešovský kraj";1;-263698
2020-07-12;"Prešovský kraj";1;-263699
2020-07-11;"Prešovský kraj";6;-263700
2020-07-10;"Prešovský kraj";5;-263706
2020-07-09;"Prešovský kraj";2;-263711
2020-07-08;"Prešovský kraj";14;-263713
2020-07-07;"Prešovský kraj";2;-263727
2020-07-06;"Prešovský kraj";0;-263729
2020-07-05;"Prešovský kraj";0;-263729
2020-07-04;"Prešovský kraj";1;-263729
2020-07-03;"Prešovský kraj";3;-263730
2020-07-02;"Prešovský kraj";0;-263733
2020-07-01;"Prešovský kraj";0;-263733
2020-06-30;"Prešovský kraj";7;-263733
2020-06-29;"Prešovský kraj";0;-263740
2020-06-28;"Prešovský kraj";0;-263740
2020-06-27;"Prešovský kraj";3;-263740
2020-06-26;"Prešovský kraj";3;-263743
2020-06-25;"Prešovský kraj";0;-263746
2020-06-24;"Prešovský kraj";4;-263746
2020-06-23;"Prešovský kraj";0;-263750
2020-06-22;"Prešovský kraj";0;-263750
2020-06-21;"Prešovský kraj";0;-263750
2020-06-20;"Prešovský kraj";0;-263750
2020-06-19;"Prešovský kraj";1;-263750
2020-06-18;"Prešovský kraj";0;-263751
2020-06-17;"Prešovský kraj";0;-263751
2020-06-16;"Prešovský kraj";6;-263751
2020-06-14;"Prešovský kraj";0;-263757
2020-06-13;"Prešovský kraj";0;-263757
2020-06-12;"Prešovský kraj";1;-263757
2020-06-11;"Prešovský kraj";0;-263758
2020-06-10;"Prešovský kraj";0;-263758
2020-06-09;"Prešovský kraj";0;-263758
2020-06-08;"Prešovský kraj";0;-263758
2020-06-07;"Prešovský kraj";0;-263758
2020-06-05;"Prešovský kraj";0;-263758
2020-06-03;"Prešovský kraj";0;-263758
2020-06-02;"Prešovský kraj";1;-263758
2020-05-31;"Prešovský kraj";1;-263759
2020-05-29;"Prešovský kraj";0;-263760
2020-05-27;"Prešovský kraj";0;-263760
2020-05-26;"Prešovský kraj";0;-263760
2020-05-25;"Prešovský kraj";0;-263760
2020-05-24;"Prešovský kraj";0;-263760
2020-05-23;"Prešovský kraj";0;-263760
2020-05-22;"Prešovský kraj";0;-263760
2020-05-21;"Prešovský kraj";1;-263760
2020-05-20;"Prešovský kraj";0;-263761
2020-05-19;"Prešovský kraj";0;-263761
2020-05-17;"Prešovský kraj";0;-263761
2020-05-16;"Prešovský kraj";0;-263761
2020-05-15;"Prešovský kraj";0;-263761
2020-05-14;"Prešovský kraj";0;-263761
2020-05-13;"Prešovský kraj";1;-263761
2020-05-12;"Prešovský kraj";0;-263762
2020-05-11;"Prešovský kraj";1;-263762
2020-05-09;"Prešovský kraj";0;-263763
2020-05-07;"Prešovský kraj";0;-263763
2020-05-06;"Prešovský kraj";0;-263763
2020-05-05;"Prešovský kraj";1;-263763
2020-05-04;"Prešovský kraj";0;-263764
2020-05-03;"Prešovský kraj";0;-263764
2020-05-02;"Prešovský kraj";0;-263764
2020-05-01;"Prešovský kraj";2;-263764
2020-04-30;"Prešovský kraj";0;-263766
2020-04-29;"Prešovský kraj";1;-263766
2020-04-28;"Prešovský kraj";1;-263767
2020-04-27;"Prešovský kraj";2;-263768
2020-04-26;"Prešovský kraj";0;-263770
2020-04-25;"Prešovský kraj";0;-263770
2020-04-24;"Prešovský kraj";0;-263770
2020-04-23;"Prešovský kraj";2;-263770
2020-04-22;"Prešovský kraj";11;-263772
2020-04-21;"Prešovský kraj";12;-263783
2020-04-20;"Prešovský kraj";2;-263795
2020-04-19;"Prešovský kraj";4;-263797
2020-04-18;"Prešovský kraj";1;-263801
2020-04-17;"Prešovský kraj";4;-263802
2020-04-16;"Prešovský kraj";9;-263806
2020-04-15;"Prešovský kraj";21;-263815
2020-04-14;"Prešovský kraj";1;-263836
2020-04-13;"Prešovský kraj";2;-263837
2020-04-12;"Prešovský kraj";6;-263839
2020-04-11;"Prešovský kraj";4;-263845
2020-04-10;"Prešovský kraj";0;-263849
2020-04-09;"Prešovský kraj";1;-263849
2020-04-08;"Prešovský kraj";0;-263850
2020-04-07;"Prešovský kraj";7;-263850
2020-04-06;"Prešovský kraj";10;-263857
2020-04-05;"Prešovský kraj";13;-263867
2020-04-04;"Prešovský kraj";1;-263880
2020-04-03;"Prešovský kraj";4;-263881
2020-04-02;"Prešovský kraj";6;-263885
2020-04-01;"Prešovský kraj";6;-263891
2020-03-31;"Prešovský kraj";6;-263897
2020-03-30;"Prešovský kraj";2;-263903
2020-03-29;"Prešovský kraj";2;-263905
2020-03-28;"Prešovský kraj";2;-263907
2020-03-27;"Prešovský kraj";1;-263909
2020-03-26;"Prešovský kraj";8;-263910
2020-03-25;"Prešovský kraj";1;-263918
2020-03-24;"Prešovský kraj";4;-263919
2020-03-23;"Prešovský kraj";0;-263923
2020-03-22;"Prešovský kraj";1;-263923
2020-03-21;"Prešovský kraj";2;-263924
2020-03-20;"Prešovský kraj";3;-263926
2020-03-19;"Prešovský kraj";2;-263929
2020-03-18;"Prešovský kraj";1;-263931
2020-03-17;"Prešovský kraj";1;-263932
2020-03-16;"Prešovský kraj";4;-263933
2020-03-15;"Prešovský kraj";0;-263937
2020-03-14;"Prešovský kraj";1;-263937
2020-03-13;"Prešovský kraj";0;-263938
2020-03-12;"Prešovský kraj";0;-263938
2020-03-11;"Prešovský kraj";0;-263938
2020-03-09;"Prešovský kraj";0;-263938
2020-03-08;"Prešovský kraj";0;-263938
2020-03-07;"Prešovský kraj";0;-263938
2020-03-06;"Prešovský kraj";0;-263938
2022-07-07;"Trenčiansky kraj";59;90439
2022-07-06;"Trenčiansky kraj";73;90380
2022-07-05;"Trenčiansky kraj";3;90307
2022-07-04;"Trenčiansky kraj";52;90304
2022-07-03;"Trenčiansky kraj";2;90252
2022-07-02;"Trenčiansky kraj";18;90250
2022-07-01;"Trenčiansky kraj";39;90232
2022-06-30;"Trenčiansky kraj";59;90193
2022-06-29;"Trenčiansky kraj";56;90134
2022-06-28;"Trenčiansky kraj";51;90078
2022-06-27;"Trenčiansky kraj";42;90027
2022-06-26;"Trenčiansky kraj";8;89985
2022-06-25;"Trenčiansky kraj";16;89977
2022-06-24;"Trenčiansky kraj";45;89961
2022-06-23;"Trenčiansky kraj";24;89916
2022-06-22;"Trenčiansky kraj";39;89892
2022-06-21;"Trenčiansky kraj";27;89853
2022-06-20;"Trenčiansky kraj";36;89826
2022-06-19;"Trenčiansky kraj";6;89790
2022-06-18;"Trenčiansky kraj";5;89784
2022-06-17;"Trenčiansky kraj";19;89779
2022-06-16;"Trenčiansky kraj";15;89760
2022-06-15;"Trenčiansky kraj";22;89745
2022-06-14;"Trenčiansky kraj";18;89723
2022-06-13;"Trenčiansky kraj";28;89705
2022-06-12;"Trenčiansky kraj";2;89677
2022-06-11;"Trenčiansky kraj";8;89675
2022-06-10;"Trenčiansky kraj";23;89667
2022-06-09;"Trenčiansky kraj";18;89644
2022-06-08;"Trenčiansky kraj";26;89626
2022-06-07;"Trenčiansky kraj";26;89600
2022-06-06;"Trenčiansky kraj";37;89574
2022-06-05;"Trenčiansky kraj";20;89537
2022-06-04;"Trenčiansky kraj";11;89517
2022-06-03;"Trenčiansky kraj";23;89506
2022-06-02;"Trenčiansky kraj";17;89483
2022-06-01;"Trenčiansky kraj";19;89466
2022-05-31;"Trenčiansky kraj";15;89447
2022-05-30;"Trenčiansky kraj";20;89432
2022-05-29;"Trenčiansky kraj";3;89412
2022-05-28;"Trenčiansky kraj";3;89409
2022-05-27;"Trenčiansky kraj";25;89406
2022-05-26;"Trenčiansky kraj";27;89381
2022-05-25;"Trenčiansky kraj";19;89354
2022-05-24;"Trenčiansky kraj";26;89335
2022-05-23;"Trenčiansky kraj";26;89309
2022-05-22;"Trenčiansky kraj";4;89283
2022-05-21;"Trenčiansky kraj";15;89279
2022-05-20;"Trenčiansky kraj";38;89264
