"Datum";"Region";"PCR_Pos";"Ag_Neg";"Ag_Pos";"Total";"Pocet.potvrdenych";"Potvrdenych";"newcases";"date";"positive"
2020-06-30;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-30;283
2020-06-29;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-29;283
2020-06-28;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-28;283
2020-06-27;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-27;283
2020-06-26;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-26;283
2020-06-25;"Košický kraj";3;0;0;0;NA;93506;3;2020-06-25;283
2020-06-24;"Košický kraj";3;0;0;0;NA;93506;3;2020-06-24;280
2020-06-23;"Košický kraj";3;0;0;0;NA;93506;3;2020-06-23;277
2020-06-22;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-22;274
2020-06-21;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-21;274
2020-06-20;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-20;274
2020-06-19;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-19;274
2020-06-18;"Košický kraj";1;0;0;0;NA;93506;1;2020-06-18;274
2020-06-17;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-17;273
2020-06-16;"Košický kraj";2;0;0;0;NA;93506;2;2020-06-16;273
2020-06-14;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-14;271
2020-06-13;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-13;271
2020-06-12;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-12;271
2020-06-11;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-11;271
2020-06-10;"Košický kraj";6;0;0;0;NA;93506;6;2020-06-10;271
2020-06-09;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-09;265
2020-06-08;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-08;265
2020-06-07;"Košický kraj";2;0;0;0;NA;93506;2;2020-06-07;265
2020-06-05;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-05;263
2020-06-03;"Košický kraj";0;0;0;0;NA;93506;0;2020-06-03;263
2020-06-02;"Košický kraj";1;0;0;0;NA;93506;1;2020-06-02;263
2020-05-31;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-31;262
2020-05-29;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-29;262
2020-05-27;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-27;261
2020-05-26;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-26;261
2020-05-25;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-25;260
2020-05-24;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-24;259
2020-05-23;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-23;259
2020-05-22;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-22;259
2020-05-21;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-21;259
2020-05-20;"Košický kraj";3;0;0;0;NA;93506;3;2020-05-20;259
2020-05-19;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-19;256
2020-05-17;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-17;256
2020-05-16;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-16;255
2020-05-15;"Košický kraj";10;0;0;0;NA;93506;10;2020-05-15;254
2020-05-14;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-14;244
2020-05-13;"Košický kraj";6;0;0;0;NA;93506;6;2020-05-13;243
2020-05-12;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-12;237
2020-05-11;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-11;237
2020-05-09;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-09;237
2020-05-07;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-07;237
2020-05-06;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-06;237
2020-05-05;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-05;236
2020-05-04;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-04;236
2020-05-03;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-03;236
2020-05-02;"Košický kraj";1;0;0;0;NA;93506;1;2020-05-02;236
2020-05-01;"Košický kraj";0;0;0;0;NA;93506;0;2020-05-01;235
2020-04-30;"Košický kraj";1;0;0;0;NA;93506;1;2020-04-30;235
2020-04-29;"Košický kraj";1;0;0;0;NA;93506;1;2020-04-29;234
2020-04-28;"Košický kraj";1;0;0;0;NA;93506;1;2020-04-28;233
2020-04-27;"Košický kraj";1;0;0;0;NA;93506;1;2020-04-27;232
2020-04-26;"Košický kraj";0;0;0;0;NA;93506;0;2020-04-26;231
2020-04-25;"Košický kraj";0;0;0;0;NA;93506;0;2020-04-25;231
2020-04-24;"Košický kraj";3;0;0;0;NA;93506;3;2020-04-24;231
2020-04-23;"Košický kraj";4;0;0;0;NA;93506;4;2020-04-23;228
2020-04-22;"Košický kraj";21;0;0;0;NA;93506;21;2020-04-22;224
2020-04-21;"Košický kraj";4;0;0;0;NA;93506;4;2020-04-21;203
2020-04-20;"Košický kraj";0;0;0;0;NA;93506;0;2020-04-20;199
2020-04-19;"Košický kraj";1;0;0;0;NA;93506;1;2020-04-19;199
2020-04-18;"Košický kraj";2;0;0;0;NA;93506;2;2020-04-18;198
2020-04-17;"Košický kraj";7;0;0;0;NA;93506;7;2020-04-17;196
2020-04-16;"Košický kraj";29;0;0;0;NA;93506;29;2020-04-16;189
2020-04-15;"Košický kraj";50;0;0;0;NA;93506;50;2020-04-15;160
2020-04-14;"Košický kraj";4;0;0;0;NA;93506;4;2020-04-14;110
2020-04-13;"Košický kraj";5;0;0;0;NA;93506;5;2020-04-13;106
2020-04-12;"Košický kraj";4;0;0;0;NA;93506;4;2020-04-12;101
2020-04-11;"Košický kraj";2;0;0;0;NA;93506;2;2020-04-11;97
2020-04-10;"Košický kraj";1;0;0;0;NA;93506;1;2020-04-10;95
2020-04-09;"Košický kraj";4;0;0;0;NA;93506;4;2020-04-09;94
2020-04-08;"Košický kraj";5;0;0;0;NA;93506;5;2020-04-08;90
2020-04-07;"Košický kraj";34;0;0;0;NA;93506;34;2020-04-07;85
2020-04-06;"Košický kraj";6;0;0;0;NA;93506;6;2020-04-06;51
2020-04-05;"Košický kraj";4;0;0;0;NA;93506;4;2020-04-05;45
2020-04-04;"Košický kraj";5;0;0;0;NA;93506;5;2020-04-04;41
2020-04-03;"Košický kraj";4;0;0;0;NA;93506;4;2020-04-03;36
2020-04-02;"Košický kraj";3;0;0;0;NA;93506;3;2020-04-02;32
2020-04-01;"Košický kraj";3;0;0;0;NA;93506;3;2020-04-01;29
2020-03-31;"Košický kraj";1;0;0;0;NA;93506;1;2020-03-31;26
2020-03-30;"Košický kraj";5;0;0;0;NA;93506;5;2020-03-30;25
2020-03-29;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-29;20
2020-03-28;"Košický kraj";1;0;0;0;NA;93506;1;2020-03-28;20
2020-03-27;"Košický kraj";1;0;0;0;NA;93506;1;2020-03-27;19
2020-03-26;"Košický kraj";3;0;0;0;NA;93506;3;2020-03-26;18
2020-03-25;"Košický kraj";2;0;0;0;NA;93506;2;2020-03-25;15
2020-03-24;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-24;13
2020-03-23;"Košický kraj";2;0;0;0;NA;93506;2;2020-03-23;13
2020-03-22;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-22;11
2020-03-21;"Košický kraj";3;0;0;0;NA;93506;3;2020-03-21;11
2020-03-20;"Košický kraj";1;0;0;0;NA;93506;1;2020-03-20;8
2020-03-19;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-19;7
2020-03-18;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-18;7
2020-03-17;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-17;7
2020-03-16;"Košický kraj";3;0;0;0;NA;93506;3;2020-03-16;7
2020-03-15;"Košický kraj";1;0;0;0;NA;93506;1;2020-03-15;4
2020-03-14;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-14;3
2020-03-13;"Košický kraj";2;0;0;0;NA;93506;2;2020-03-13;3
2020-03-12;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-12;1
2020-03-11;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-11;1
2020-03-09;"Košický kraj";1;0;0;0;NA;93506;1;2020-03-09;1
2020-03-08;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-08;0
2020-03-07;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-07;0
2020-03-06;"Košický kraj";0;0;0;0;NA;93506;0;2020-03-06;0
2021-07-15;"Nitriansky kraj";11;916;0;916;39284;90384;11;2021-07-15;90384
2021-07-14;"Nitriansky kraj";4;948;0;948;NA;90384;4;2021-07-14;90373
2021-07-13;"Nitriansky kraj";2;1260;4;1264;NA;90384;6;2021-07-13;90369
2021-07-12;"Nitriansky kraj";1;1508;0;1508;NA;90384;1;2021-07-12;90363
2021-07-11;"Nitriansky kraj";1;1092;0;1092;NA;90384;1;2021-07-11;90362
2021-07-10;"Nitriansky kraj";1;1114;0;1114;NA;90384;1;2021-07-10;90361
2021-07-09;"Nitriansky kraj";3;1740;0;1740;NA;90384;3;2021-07-09;90360
2021-07-08;"Nitriansky kraj";0;1232;0;1232;NA;90384;0;2021-07-08;90357
2021-07-07;"Nitriansky kraj";2;1792;4;1796;NA;90384;6;2021-07-07;90357
2021-07-06;"Nitriansky kraj";1;1824;2;1826;NA;90384;3;2021-07-06;90351
2021-07-05;"Nitriansky kraj";1;904;0;904;NA;90384;1;2021-07-05;90348
