"";"Datum";"Kraj";"Admission";"Discharges"
"1830";2020-10-05;"Prešovský kraj";10;8
"1831";2020-10-06;"Prešovský kraj";8;11
"1832";2020-10-07;"Prešovský kraj";15;8
"1833";2020-10-08;"Prešovský kraj";9;5
"1834";2020-10-09;"Prešovský kraj";15;14
"1835";2020-10-10;"Prešovský kraj";15;2
"1836";2020-10-11;"Prešovský kraj";14;4
"1837";2020-10-12;"Prešovský kraj";13;9
"1838";2020-10-13;"Prešovský kraj";12;8
"1839";2020-10-14;"Prešovský kraj";21;9
"1840";2020-10-15;"Prešovský kraj";26;7
"1841";2020-10-16;"Prešovský kraj";24;25
"1842";2020-10-17;"Prešovský kraj";24;4
"1843";2020-10-18;"Prešovský kraj";17;9
"1844";2020-10-19;"Prešovský kraj";39;19
"1845";2020-10-20;"Prešovský kraj";35;21
"1846";2020-10-21;"Prešovský kraj";40;19
"1847";2020-10-22;"Prešovský kraj";40;35
"1848";2020-10-23;"Prešovský kraj";43;30
"1849";2020-10-24;"Prešovský kraj";32;8
"1850";2020-10-25;"Prešovský kraj";31;8
"1851";2020-10-26;"Prešovský kraj";40;29
"1852";2020-10-27;"Prešovský kraj";44;22
"1853";2020-10-28;"Prešovský kraj";47;28
"1854";2020-10-29;"Prešovský kraj";40;29
"1855";2020-10-30;"Prešovský kraj";29;37
"1856";2020-10-31;"Prešovský kraj";42;13
"1857";2020-11-01;"Prešovský kraj";29;18
"1858";2020-11-02;"Prešovský kraj";39;26
"1859";2020-11-03;"Prešovský kraj";40;54
"1860";2020-11-04;"Prešovský kraj";41;36
"1861";2020-11-05;"Prešovský kraj";51;46
"1862";2020-11-06;"Prešovský kraj";38;47
"1863";2020-11-07;"Prešovský kraj";28;19
"1864";2020-11-08;"Prešovský kraj";23;7
"1865";2020-11-09;"Prešovský kraj";41;39
"1866";2020-11-10;"Prešovský kraj";41;42
"1867";2020-11-11;"Prešovský kraj";34;47
"1868";2020-11-12;"Prešovský kraj";34;46
"1869";2020-11-13;"Prešovský kraj";33;68
"1870";2020-11-14;"Prešovský kraj";18;15
"1871";2020-11-15;"Prešovský kraj";18;8
"1872";2020-11-16;"Prešovský kraj";31;43
"1873";2020-11-17;"Prešovský kraj";24;19
"1874";2020-11-18;"Prešovský kraj";19;38
"1875";2020-11-19;"Prešovský kraj";35;34
"1876";2020-11-20;"Prešovský kraj";23;51
"1877";2020-11-21;"Prešovský kraj";18;8
"1878";2020-11-22;"Prešovský kraj";16;5
"1879";2020-11-23;"Prešovský kraj";32;29
"1880";2020-11-24;"Prešovský kraj";41;40
"1881";2020-11-25;"Prešovský kraj";31;36
"1882";2020-11-26;"Prešovský kraj";32;22
"1883";2020-11-27;"Prešovský kraj";24;48
"1884";2020-11-28;"Prešovský kraj";25;11
"1885";2020-11-29;"Prešovský kraj";24;13
"1886";2020-11-30;"Prešovský kraj";34;35
"1887";2020-12-01;"Prešovský kraj";28;33
"1888";2020-12-02;"Prešovský kraj";33;30
"1889";2020-12-03;"Prešovský kraj";36;28
"1890";2020-12-04;"Prešovský kraj";34;39
"1891";2020-12-05;"Prešovský kraj";19;13
"1892";2020-12-06;"Prešovský kraj";20;9
"1893";2020-12-07;"Prešovský kraj";34;42
"1894";2020-12-08;"Prešovský kraj";45;30
"1895";2020-12-09;"Prešovský kraj";41;39
"1896";2020-12-10;"Prešovský kraj";27;38
"1897";2020-12-11;"Prešovský kraj";37;44
"1898";2020-12-12;"Prešovský kraj";26;8
"1899";2020-12-13;"Prešovský kraj";29;10
"1900";2020-12-14;"Prešovský kraj";41;40
"1901";2020-12-15;"Prešovský kraj";35;46
"1902";2020-12-16;"Prešovský kraj";49;40
"1903";2020-12-17;"Prešovský kraj";51;26
"1904";2020-12-18;"Prešovský kraj";36;46
"1905";2020-12-19;"Prešovský kraj";26;25
"1906";2020-12-20;"Prešovský kraj";26;17
"1907";2020-12-21;"Prešovský kraj";29;36
"1908";2020-12-22;"Prešovský kraj";36;58
"1909";2020-12-23;"Prešovský kraj";40;71
"1910";2020-12-24;"Prešovský kraj";25;23
"1911";2020-12-25;"Prešovský kraj";39;17
"1912";2020-12-26;"Prešovský kraj";33;10
"1913";2020-12-27;"Prešovský kraj";28;18
"1914";2020-12-28;"Prešovský kraj";37;58
"1915";2020-12-29;"Prešovský kraj";47;46
"1916";2020-12-30;"Prešovský kraj";37;33
"1917";2020-12-31;"Prešovský kraj";42;44
"1918";2021-01-01;"Prešovský kraj";28;19
"1919";2021-01-02;"Prešovský kraj";30;17
"1920";2021-01-03;"Prešovský kraj";34;9
"1921";2021-01-04;"Prešovský kraj";38;46
"1922";2021-01-05;"Prešovský kraj";33;44
"1923";2021-01-06;"Prešovský kraj";22;27
"1924";2021-01-07;"Prešovský kraj";41;47
"1925";2021-01-08;"Prešovský kraj";52;50
"1926";2021-01-09;"Prešovský kraj";41;26
"1927";2021-01-10;"Prešovský kraj";25;17
"1928";2021-01-11;"Prešovský kraj";42;61
"1929";2021-01-12;"Prešovský kraj";30;47
"1930";2021-01-13;"Prešovský kraj";39;41
"1931";2021-01-14;"Prešovský kraj";33;41
"1932";2021-01-15;"Prešovský kraj";35;45
"1933";2021-01-16;"Prešovský kraj";30;19
"1934";2021-01-17;"Prešovský kraj";30;14
"1935";2021-01-18;"Prešovský kraj";37;60
"1936";2021-01-19;"Prešovský kraj";31;50
"1937";2021-01-20;"Prešovský kraj";24;44
"1938";2021-01-21;"Prešovský kraj";4;3
"1939";2020-03-05;"Košický kraj";0;0
"1940";2020-03-06;"Košický kraj";0;0
"1941";2020-03-07;"Košický kraj";0;0
"1942";2020-03-08;"Košický kraj";0;0
"1943";2020-03-09;"Košický kraj";0;0
"1944";2020-03-10;"Košický kraj";0;0
"1945";2020-03-11;"Košický kraj";0;0
"1946";2020-03-12;"Košický kraj";0;0
"1947";2020-03-13;"Košický kraj";0;0
"1948";2020-03-14;"Košický kraj";0;0
"1949";2020-03-15;"Košický kraj";0;0
"1950";2020-03-16;"Košický kraj";0;0
"1951";2020-03-17;"Košický kraj";0;0
"1952";2020-03-18;"Košický kraj";0;0
"1953";2020-03-19;"Košický kraj";0;0
"1954";2020-03-20;"Košický kraj";0;0
"1955";2020-03-21;"Košický kraj";0;0
"1956";2020-03-22;"Košický kraj";0;0
"1957";2020-03-23;"Košický kraj";0;0
"1958";2020-03-24;"Košický kraj";0;0
"1959";2020-03-25;"Košický kraj";0;0
"1960";2020-03-26;"Košický kraj";0;0
"1961";2020-03-27;"Košický kraj";0;0
"1962";2020-03-28;"Košický kraj";0;0
"1963";2020-03-29;"Košický kraj";0;0
"1964";2020-03-30;"Košický kraj";0;0
"1965";2020-03-31;"Košický kraj";0;0
"1966";2020-04-01;"Košický kraj";0;0
"1967";2020-04-02;"Košický kraj";0;0
"1968";2020-04-03;"Košický kraj";0;0
"1969";2020-04-04;"Košický kraj";0;0
"1970";2020-04-05;"Košický kraj";0;0
"1971";2020-04-06;"Košický kraj";0;0
"1972";2020-04-07;"Košický kraj";0;0
"1973";2020-04-08;"Košický kraj";1;0
"1974";2020-04-09;"Košický kraj";0;0
"1975";2020-04-10;"Košický kraj";0;1
"1976";2020-04-11;"Košický kraj";0;0
"1977";2020-04-12;"Košický kraj";0;0
"1978";2020-04-13;"Košický kraj";0;0
"1979";2020-04-14;"Košický kraj";0;0
"1980";2020-04-15;"Košický kraj";2;0
"1981";2020-04-16;"Košický kraj";0;0
"1982";2020-04-17;"Košický kraj";0;0
"1983";2020-04-18;"Košický kraj";0;1
"1984";2020-04-19;"Košický kraj";0;0
"1985";2020-04-20;"Košický kraj";0;0
"1986";2020-04-21;"Košický kraj";0;0
"1987";2020-04-22;"Košický kraj";0;0
"1988";2020-04-23;"Košický kraj";1;0
"1989";2020-04-24;"Košický kraj";0;1
"1990";2020-04-25;"Košický kraj";0;0
"1991";2020-04-26;"Košický kraj";0;0
"1992";2020-04-27;"Košický kraj";0;0
"1993";2020-04-28;"Košický kraj";0;0
"1994";2020-04-29;"Košický kraj";0;0
"1995";2020-04-30;"Košický kraj";0;0
"1996";2020-05-01;"Košický kraj";0;0
"1997";2020-05-02;"Košický kraj";0;0
"1998";2020-05-03;"Košický kraj";0;0
"1999";2020-05-04;"Košický kraj";0;0
"2000";2020-05-05;"Košický kraj";0;0
"2001";2020-05-06;"Košický kraj";0;0
"2002";2020-05-07;"Košický kraj";0;0
"2003";2020-05-08;"Košický kraj";0;0
"2004";2020-05-09;"Košický kraj";0;0
"2005";2020-05-10;"Košický kraj";0;0
"2006";2020-05-11;"Košický kraj";0;0
"2007";2020-05-12;"Košický kraj";0;0
"2008";2020-05-13;"Košický kraj";0;1
"2009";2020-05-14;"Košický kraj";0;0
"2010";2020-05-15;"Košický kraj";0;0
"2011";2020-05-16;"Košický kraj";0;0
"2012";2020-05-17;"Košický kraj";0;0
"2013";2020-05-18;"Košický kraj";0;0
"2014";2020-05-19;"Košický kraj";0;0
"2015";2020-05-20;"Košický kraj";0;0
"2016";2020-05-21;"Košický kraj";0;0
"2017";2020-05-22;"Košický kraj";0;0
"2018";2020-05-23;"Košický kraj";0;0
"2019";2020-05-24;"Košický kraj";0;0
"2020";2020-05-25;"Košický kraj";0;0
"2021";2020-05-26;"Košický kraj";0;0
"2022";2020-05-27;"Košický kraj";0;0
"2023";2020-05-28;"Košický kraj";0;0
"2024";2020-05-29;"Košický kraj";0;0
"2025";2020-05-30;"Košický kraj";0;0
"2026";2020-05-31;"Košický kraj";0;0
"2027";2020-06-01;"Košický kraj";0;0
"2028";2020-06-02;"Košický kraj";0;0
"2029";2020-06-03;"Košický kraj";0;0
"2030";2020-06-04;"Košický kraj";0;0
"2031";2020-06-05;"Košický kraj";0;0
"2032";2020-06-06;"Košický kraj";0;0
"2033";2020-06-07;"Košický kraj";0;0
"2034";2020-06-08;"Košický kraj";0;0
"2035";2020-06-09;"Košický kraj";0;0
"2036";2020-06-10;"Košický kraj";0;0
"2037";2020-06-11;"Košický kraj";0;0
"2038";2020-06-12;"Košický kraj";0;0
"2039";2020-06-13;"Košický kraj";0;0
"2040";2020-06-14;"Košický kraj";0;0
"2041";2020-06-15;"Košický kraj";0;0
"2042";2020-06-16;"Košický kraj";0;0
"2043";2020-06-17;"Košický kraj";0;0
"2044";2020-06-18;"Košický kraj";0;0
"2045";2020-06-19;"Košický kraj";0;0
"2046";2020-06-20;"Košický kraj";0;0
"2047";2020-06-21;"Košický kraj";0;0
"2048";2020-06-22;"Košický kraj";0;0
"2049";2020-06-23;"Košický kraj";1;1
"2050";2020-06-24;"Košický kraj";1;0
"2051";2020-06-25;"Košický kraj";0;0
"2052";2020-06-26;"Košický kraj";0;0
"2053";2020-06-27;"Košický kraj";0;0
"2054";2020-06-28;"Košický kraj";0;0
"2055";2020-06-29;"Košický kraj";0;1
"2056";2020-06-30;"Košický kraj";0;0
"2057";2020-07-01;"Košický kraj";0;0
"2058";2020-07-02;"Košický kraj";1;0
"2059";2020-07-03;"Košický kraj";0;0
"2060";2020-07-04;"Košický kraj";0;0
"2061";2020-07-05;"Košický kraj";0;0
"2062";2020-07-06;"Košický kraj";0;0
"2063";2020-07-07;"Košický kraj";0;0
"2064";2020-07-08;"Košický kraj";0;0
"2065";2020-07-09;"Košický kraj";0;0
"2066";2020-07-10;"Košický kraj";0;0
"2067";2020-07-11;"Košický kraj";0;0
"2068";2020-07-12;"Košický kraj";0;0
"2069";2020-07-13;"Košický kraj";0;0
"2070";2020-07-14;"Košický kraj";0;0
"2071";2020-07-15;"Košický kraj";0;0
"2072";2020-07-16;"Košický kraj";0;0
"2073";2020-07-17;"Košický kraj";0;0
"2074";2020-07-18;"Košický kraj";0;0
"2075";2020-07-19;"Košický kraj";0;0
"2076";2020-07-20;"Košický kraj";0;0
"2077";2020-07-21;"Košický kraj";0;0
"2078";2020-07-22;"Košický kraj";0;0
"2079";2020-07-23;"Košický kraj";1;0
"2080";2020-07-24;"Košický kraj";0;0
"2081";2020-07-25;"Košický kraj";0;0
"2082";2020-07-26;"Košický kraj";0;0
"2083";2020-07-27;"Košický kraj";0;0
"2084";2020-07-28;"Košický kraj";0;1
"2085";2020-07-29;"Košický kraj";0;0
"2086";2020-07-30;"Košický kraj";0;0
"2087";2020-07-31;"Košický kraj";0;1
"2088";2020-08-01;"Košický kraj";0;0
"2089";2020-08-02;"Košický kraj";0;0
"2090";2020-08-03;"Košický kraj";0;0
"2091";2020-08-04;"Košický kraj";0;0
"2092";2020-08-05;"Košický kraj";0;0
"2093";2020-08-06;"Košický kraj";1;0
"2094";2020-08-07;"Košický kraj";0;0
"2095";2020-08-08;"Košický kraj";0;0
"2096";2020-08-09;"Košický kraj";0;0
"2097";2020-08-10;"Košický kraj";0;0
"2098";2020-08-11;"Košický kraj";0;0
"2099";2020-08-12;"Košický kraj";0;0
"2100";2020-08-13;"Košický kraj";1;0
"2101";2020-08-14;"Košický kraj";1;0
"2102";2020-08-15;"Košický kraj";0;0
"2103";2020-08-16;"Košický kraj";0;0
"2104";2020-08-17;"Košický kraj";0;0
"2105";2020-08-18;"Košický kraj";0;0
"2106";2020-08-19;"Košický kraj";0;0
"2107";2020-08-20;"Košický kraj";2;1
"2108";2020-08-21;"Košický kraj";1;1
"2109";2020-08-22;"Košický kraj";1;0
"2110";2020-08-23;"Košický kraj";0;0
"2111";2020-08-24;"Košický kraj";0;0
"2112";2020-08-25;"Košický kraj";2;0
"2113";2020-08-26;"Košický kraj";1;3
"2114";2020-08-27;"Košický kraj";2;1
"2115";2020-08-28;"Košický kraj";5;0
"2116";2020-08-29;"Košický kraj";3;1
"2117";2020-08-30;"Košický kraj";1;0
"2118";2020-08-31;"Košický kraj";0;1
"2119";2020-09-01;"Košický kraj";1;0
"2120";2020-09-02;"Košický kraj";3;4
"2121";2020-09-03;"Košický kraj";5;0
"2122";2020-09-04;"Košický kraj";0;0
"2123";2020-09-05;"Košický kraj";6;0
"2124";2020-09-06;"Košický kraj";1;0
"2125";2020-09-07;"Košický kraj";2;0
"2126";2020-09-08;"Košický kraj";3;3
"2127";2020-09-09;"Košický kraj";2;3
"2128";2020-09-10;"Košický kraj";2;3
"2129";2020-09-11;"Košický kraj";0;4
"2130";2020-09-12;"Košický kraj";0;1
"2131";2020-09-13;"Košický kraj";0;0
"2132";2020-09-14;"Košický kraj";3;1
"2133";2020-09-15;"Košický kraj";1;0
"2134";2020-09-16;"Košický kraj";0;0
"2135";2020-09-17;"Košický kraj";4;2
"2136";2020-09-18;"Košický kraj";1;4
"2137";2020-09-19;"Košický kraj";1;2
"2138";2020-09-20;"Košický kraj";2;1
"2139";2020-09-21;"Košický kraj";3;5
"2140";2020-09-22;"Košický kraj";3;1
"2141";2020-09-23;"Košický kraj";4;3
"2142";2020-09-24;"Košický kraj";4;2
"2143";2020-09-25;"Košický kraj";1;2
"2144";2020-09-26;"Košický kraj";2;0
"2145";2020-09-27;"Košický kraj";3;1
"2146";2020-09-28;"Košický kraj";3;1
"2147";2020-09-29;"Košický kraj";3;2
"2148";2020-09-30;"Košický kraj";3;2
"2149";2020-10-01;"Košický kraj";3;0
"2150";2020-10-02;"Košický kraj";4;2
"2151";2020-10-03;"Košický kraj";2;0
"2152";2020-10-04;"Košický kraj";2;1
"2153";2020-10-05;"Košický kraj";3;5
"2154";2020-10-06;"Košický kraj";5;3
"2155";2020-10-07;"Košický kraj";3;5
"2156";2020-10-08;"Košický kraj";3;5
"2157";2020-10-09;"Košický kraj";5;3
"2158";2020-10-10;"Košický kraj";3;2
"2159";2020-10-11;"Košický kraj";3;1
"2160";2020-10-12;"Košický kraj";5;4
"2161";2020-10-13;"Košický kraj";6;6
"2162";2020-10-14;"Košický kraj";9;4
"2163";2020-10-15;"Košický kraj";3;5
"2164";2020-10-16;"Košický kraj";6;5
"2165";2020-10-17;"Košický kraj";4;3
"2166";2020-10-18;"Košický kraj";1;2
"2167";2020-10-19;"Košický kraj";5;5
"2168";2020-10-20;"Košický kraj";3;2
"2169";2020-10-21;"Košický kraj";7;6
"2170";2020-10-22;"Košický kraj";1;6
"2171";2020-10-23;"Košický kraj";5;3
"2172";2020-10-24;"Košický kraj";9;2
"2173";2020-10-25;"Košický kraj";10;0
"2174";2020-10-26;"Košický kraj";4;12
"2175";2020-10-27;"Košický kraj";9;4
"2176";2020-10-28;"Košický kraj";21;4
"2177";2020-10-29;"Košický kraj";13;6
"2178";2020-10-30;"Košický kraj";10;5
"2179";2020-10-31;"Košický kraj";4;1
"2180";2020-11-01;"Košický kraj";9;5
"2181";2020-11-02;"Košický kraj";26;8
"2182";2020-11-03;"Košický kraj";21;10
"2183";2020-11-04;"Košický kraj";12;10
"2184";2020-11-05;"Košický kraj";10;8
"2185";2020-11-06;"Košický kraj";11;13
"2186";2020-11-07;"Košický kraj";10;1
"2187";2020-11-08;"Košický kraj";7;4
"2188";2020-11-09;"Košický kraj";4;19
"2189";2020-11-10;"Košický kraj";7;6
"2190";2020-11-11;"Košický kraj";11;9
"2191";2020-11-12;"Košický kraj";3;5
"2192";2020-11-13;"Košický kraj";4;10
"2193";2020-11-14;"Košický kraj";6;0
"2194";2020-11-15;"Košický kraj";7;0
"2195";2020-11-16;"Košický kraj";8;10
"2196";2020-11-17;"Košický kraj";7;4
"2197";2020-11-18;"Košický kraj";9;7
"2198";2020-11-19;"Košický kraj";5;14
"2199";2020-11-20;"Košický kraj";9;5
"2200";2020-11-21;"Košický kraj";4;4
"2201";2020-11-22;"Košický kraj";6;2
"2202";2020-11-23;"Košický kraj";4;14
"2203";2020-11-24;"Košický kraj";6;7
"2204";2020-11-25;"Košický kraj";5;5
"2205";2020-11-26;"Košický kraj";9;5
"2206";2020-11-27;"Košický kraj";12;9
"2207";2020-11-28;"Košický kraj";9;2
"2208";2020-11-29;"Košický kraj";3;2
"2209";2020-11-30;"Košický kraj";10;7
"2210";2020-12-01;"Košický kraj";11;7
"2211";2020-12-02;"Košický kraj";3;7
"2212";2020-12-03;"Košický kraj";6;6
"2213";2020-12-04;"Košický kraj";8;14
"2214";2020-12-05;"Košický kraj";10;3
"2215";2020-12-06;"Košický kraj";9;6
"2216";2020-12-07;"Košický kraj";12;16
"2217";2020-12-08;"Košický kraj";17;18
"2218";2020-12-09;"Košický kraj";10;5
"2219";2020-12-10;"Košický kraj";16;13
"2220";2020-12-11;"Košický kraj";21;6
"2221";2020-12-12;"Košický kraj";7;5
"2222";2020-12-13;"Košický kraj";11;11
"2223";2020-12-14;"Košický kraj";16;14
"2224";2020-12-15;"Košický kraj";14;12
"2225";2020-12-16;"Košický kraj";22;14
"2226";2020-12-17;"Košický kraj";13;10
"2227";2020-12-18;"Košický kraj";21;20
"2228";2020-12-19;"Košický kraj";13;9
"2229";2020-12-20;"Košický kraj";12;0
"2230";2020-12-21;"Košický kraj";18;18
"2231";2020-12-22;"Košický kraj";19;12
"2232";2020-12-23;"Košický kraj";15;23
"2233";2020-12-24;"Košický kraj";10;11
"2234";2020-12-25;"Košický kraj";21;16
"2235";2020-12-26;"Košický kraj";16;14
"2236";2020-12-27;"Košický kraj";20;5
"2237";2020-12-28;"Košický kraj";25;24
"2238";2020-12-29;"Košický kraj";14;14
"2239";2020-12-30;"Košický kraj";22;23
"2240";2020-12-31;"Košický kraj";15;28
"2241";2021-01-01;"Košický kraj";6;7
"2242";2021-01-02;"Košický kraj";9;8
"2243";2021-01-03;"Košický kraj";15;6
"2244";2021-01-04;"Košický kraj";17;30
"2245";2021-01-05;"Košický kraj";17;18
"2246";2021-01-06;"Košický kraj";16;5
"2247";2021-01-07;"Košický kraj";23;15
"2248";2021-01-08;"Košický kraj";25;33
"2249";2021-01-09;"Košický kraj";20;8
"2250";2021-01-10;"Košický kraj";9;8
"2251";2021-01-11;"Košický kraj";34;31
"2252";2021-01-12;"Košický kraj";15;13
"2253";2021-01-13;"Košický kraj";29;16
"2254";2021-01-14;"Košický kraj";21;15
"2255";2021-01-15;"Košický kraj";14;27
"2256";2021-01-16;"Košický kraj";21;18
"2257";2021-01-17;"Košický kraj";16;3
"2258";2021-01-18;"Košický kraj";6;17
"2259";2021-01-19;"Košický kraj";9;14
"2260";2021-01-20;"Košický kraj";7;12
"2261";2021-01-21;"Košický kraj";0;0
"2262";2020-03-05;"Nitriansky kraj";0;0
"2263";2020-03-06;"Nitriansky kraj";0;0
"2264";2020-03-07;"Nitriansky kraj";0;0
"2265";2020-03-08;"Nitriansky kraj";0;0
"2266";2020-03-09;"Nitriansky kraj";0;0
"2267";2020-03-10;"Nitriansky kraj";0;0
"2268";2020-03-11;"Nitriansky kraj";0;0
"2269";2020-03-12;"Nitriansky kraj";0;0
"2270";2020-03-13;"Nitriansky kraj";0;0
"2271";2020-03-14;"Nitriansky kraj";0;0
"2272";2020-03-15;"Nitriansky kraj";0;0
"2273";2020-03-16;"Nitriansky kraj";0;0
"2274";2020-03-17;"Nitriansky kraj";0;0
"2275";2020-03-18;"Nitriansky kraj";0;0
"2276";2020-03-19;"Nitriansky kraj";0;0
"2277";2020-03-20;"Nitriansky kraj";0;0
"2278";2020-03-21;"Nitriansky kraj";0;0
"2279";2020-03-22;"Nitriansky kraj";0;0
"2280";2020-03-23;"Nitriansky kraj";0;0
"2281";2020-03-24;"Nitriansky kraj";0;0
"2282";2020-03-25;"Nitriansky kraj";0;0
"2283";2020-03-26;"Nitriansky kraj";0;0
"2284";2020-03-27;"Nitriansky kraj";0;0
"2285";2020-03-28;"Nitriansky kraj";0;0
"2286";2020-03-29;"Nitriansky kraj";0;0
"2287";2020-03-30;"Nitriansky kraj";0;0
"2288";2020-03-31;"Nitriansky kraj";0;0
"2289";2020-04-01;"Nitriansky kraj";0;0
"2290";2020-04-02;"Nitriansky kraj";0;0
"2291";2020-04-03;"Nitriansky kraj";0;0
"2292";2020-04-04;"Nitriansky kraj";0;0
"2293";2020-04-05;"Nitriansky kraj";0;0
"2294";2020-04-06;"Nitriansky kraj";0;0
"2295";2020-04-07;"Nitriansky kraj";0;0
"2296";2020-04-08;"Nitriansky kraj";0;0
"2297";2020-04-09;"Nitriansky kraj";0;0
"2298";2020-04-10;"Nitriansky kraj";0;0
"2299";2020-04-11;"Nitriansky kraj";0;0
"2300";2020-04-12;"Nitriansky kraj";0;0
"2301";2020-04-13;"Nitriansky kraj";0;0
"2302";2020-04-14;"Nitriansky kraj";0;0
"2303";2020-04-15;"Nitriansky kraj";0;0
"2304";2020-04-16;"Nitriansky kraj";0;0
"2305";2020-04-17;"Nitriansky kraj";0;0
"2306";2020-04-18;"Nitriansky kraj";0;0
"2307";2020-04-19;"Nitriansky kraj";0;0
"2308";2020-04-20;"Nitriansky kraj";0;0
"2309";2020-04-21;"Nitriansky kraj";0;0
"2310";2020-04-22;"Nitriansky kraj";0;0
"2311";2020-04-23;"Nitriansky kraj";0;0
"2312";2020-04-24;"Nitriansky kraj";0;0
"2313";2020-04-25;"Nitriansky kraj";0;0
"2314";2020-04-26;"Nitriansky kraj";0;0
"2315";2020-04-27;"Nitriansky kraj";0;0
"2316";2020-04-28;"Nitriansky kraj";0;0
"2317";2020-04-29;"Nitriansky kraj";0;0
"2318";2020-04-30;"Nitriansky kraj";0;0
"2319";2020-05-01;"Nitriansky kraj";0;0
"2320";2020-05-02;"Nitriansky kraj";0;0
"2321";2020-05-03;"Nitriansky kraj";0;0
"2322";2020-05-04;"Nitriansky kraj";0;0
"2323";2020-05-05;"Nitriansky kraj";0;0
"2324";2020-05-06;"Nitriansky kraj";0;0
"2325";2020-05-07;"Nitriansky kraj";0;0
"2326";2020-05-08;"Nitriansky kraj";0;0
"2327";2020-05-09;"Nitriansky kraj";0;0
"2328";2020-05-10;"Nitriansky kraj";0;0
"2329";2020-05-11;"Nitriansky kraj";0;0
"2330";2020-05-12;"Nitriansky kraj";0;0
"2331";2020-05-13;"Nitriansky kraj";0;0
"2332";2020-05-14;"Nitriansky kraj";1;0
"2333";2020-05-15;"Nitriansky kraj";0;1
"2334";2020-05-16;"Nitriansky kraj";0;0
"2335";2020-05-17;"Nitriansky kraj";0;0
"2336";2020-05-18;"Nitriansky kraj";0;0
"2337";2020-05-19;"Nitriansky kraj";0;0
"2338";2020-05-20;"Nitriansky kraj";0;0
"2339";2020-05-21;"Nitriansky kraj";0;0
"2340";2020-05-22;"Nitriansky kraj";0;0
"2341";2020-05-23;"Nitriansky kraj";0;0
"2342";2020-05-24;"Nitriansky kraj";0;0
"2343";2020-05-25;"Nitriansky kraj";0;0
"2344";2020-05-26;"Nitriansky kraj";0;0
"2345";2020-05-27;"Nitriansky kraj";0;0
"2346";2020-05-28;"Nitriansky kraj";0;0
"2347";2020-05-29;"Nitriansky kraj";0;0
"2348";2020-05-30;"Nitriansky kraj";0;0
"2349";2020-05-31;"Nitriansky kraj";0;0
"2350";2020-06-01;"Nitriansky kraj";0;0
"2351";2020-06-02;"Nitriansky kraj";0;0
"2352";2020-06-03;"Nitriansky kraj";0;0
"2353";2020-06-04;"Nitriansky kraj";0;0
"2354";2020-06-05;"Nitriansky kraj";0;0
"2355";2020-06-06;"Nitriansky kraj";0;0
"2356";2020-06-07;"Nitriansky kraj";0;0
"2357";2020-06-08;"Nitriansky kraj";0;0
"2358";2020-06-09;"Nitriansky kraj";0;0
"2359";2020-06-10;"Nitriansky kraj";0;0
"2360";2020-06-11;"Nitriansky kraj";0;0
"2361";2020-06-12;"Nitriansky kraj";0;0
"2362";2020-06-13;"Nitriansky kraj";0;0
"2363";2020-06-14;"Nitriansky kraj";0;0
"2364";2020-06-15;"Nitriansky kraj";0;0
"2365";2020-06-16;"Nitriansky kraj";0;0
"2366";2020-06-17;"Nitriansky kraj";0;0
"2367";2020-06-18;"Nitriansky kraj";0;0
"2368";2020-06-19;"Nitriansky kraj";0;0
"2369";2020-06-20;"Nitriansky kraj";0;0
"2370";2020-06-21;"Nitriansky kraj";0;0
"2371";2020-06-22;"Nitriansky kraj";0;0
"2372";2020-06-23;"Nitriansky kraj";0;0
"2373";2020-06-24;"Nitriansky kraj";0;0
"2374";2020-06-25;"Nitriansky kraj";0;0
"2375";2020-06-26;"Nitriansky kraj";0;0
"2376";2020-06-27;"Nitriansky kraj";0;0
"2377";2020-06-28;"Nitriansky kraj";0;0
"2378";2020-06-29;"Nitriansky kraj";0;0
"2379";2020-06-30;"Nitriansky kraj";0;0
"2380";2020-07-01;"Nitriansky kraj";0;0
"2381";2020-07-02;"Nitriansky kraj";0;0
"2382";2020-07-03;"Nitriansky kraj";0;0
"2383";2020-07-04;"Nitriansky kraj";0;0
"2384";2020-07-05;"Nitriansky kraj";0;0
"2385";2020-07-06;"Nitriansky kraj";0;0
"2386";2020-07-07;"Nitriansky kraj";0;0
"2387";2020-07-08;"Nitriansky kraj";0;0
"2388";2020-07-09;"Nitriansky kraj";0;0
"2389";2020-07-10;"Nitriansky kraj";0;0
"2390";2020-07-11;"Nitriansky kraj";0;0
"2391";2020-07-12;"Nitriansky kraj";0;0
"2392";2020-07-13;"Nitriansky kraj";0;0
"2393";2020-07-14;"Nitriansky kraj";0;0
"2394";2020-07-15;"Nitriansky kraj";0;0
"2395";2020-07-16;"Nitriansky kraj";0;0
"2396";2020-07-17;"Nitriansky kraj";0;0
"2397";2020-07-18;"Nitriansky kraj";0;0
"2398";2020-07-19;"Nitriansky kraj";0;0
"2399";2020-07-20;"Nitriansky kraj";0;0
"2400";2020-07-21;"Nitriansky kraj";0;0
"2401";2020-07-22;"Nitriansky kraj";0;0
"2402";2020-07-23;"Nitriansky kraj";0;0
"2403";2020-07-24;"Nitriansky kraj";0;0
"2404";2020-07-25;"Nitriansky kraj";0;0
"2405";2020-07-26;"Nitriansky kraj";0;0
"2406";2020-07-27;"Nitriansky kraj";0;0
"2407";2020-07-28;"Nitriansky kraj";1;0
