"";"Date";"Region";"Vaccinated";"Admissions";"Discharges";"age_group"
"451";2022-04-28;"Banskobystrický kraj";TRUE;0;1;90
"452";2022-04-28;"Bratislavský kraj";FALSE;0;1;90
"453";2022-04-28;"Košický kraj";FALSE;1;3;90
"454";2022-04-28;"Nitriansky kraj";NA;1;0;90
"455";2022-04-28;"Prešovský kraj";FALSE;0;2;90
"456";2022-04-28;"Trnavský kraj";TRUE;1;1;90
"457";2022-04-27;"Bratislavský kraj";FALSE;2;1;0
"458";2022-04-27;"Košický kraj";FALSE;1;3;0
"459";2022-04-27;"Prešovský kraj";FALSE;2;0;0
"460";2022-04-27;"Trnavský kraj";FALSE;0;1;0
"461";2022-04-27;"Žilinský kraj";FALSE;0;1;0
"462";2022-04-27;"Trenčiansky kraj";NA;0;1;10
"463";2022-04-27;"Trnavský kraj";FALSE;0;1;10
"464";2022-04-27;"Bratislavský kraj";TRUE;1;1;20
"465";2022-04-27;"Košický kraj";FALSE;0;2;20
"466";2022-04-27;"Košický kraj";TRUE;0;1;20
"467";2022-04-27;"Nitriansky kraj";TRUE;1;0;20
"468";2022-04-27;"Prešovský kraj";FALSE;0;1;20
"469";2022-04-27;"Bratislavský kraj";TRUE;1;0;30
"470";2022-04-27;"Prešovský kraj";TRUE;1;0;30
"471";2022-04-27;"Prešovský kraj";NA;0;1;30
"472";2022-04-27;"Banskobystrický kraj";FALSE;1;0;40
"473";2022-04-27;"Košický kraj";FALSE;1;0;40
"474";2022-04-27;"Prešovský kraj";FALSE;1;0;40
"475";2022-04-27;"Trenčiansky kraj";NA;1;1;40
"476";2022-04-27;"Trnavský kraj";FALSE;1;0;40
"477";2022-04-27;"Žilinský kraj";FALSE;0;1;40
"478";2022-04-27;"Bratislavský kraj";TRUE;2;1;50
"479";2022-04-27;"Košický kraj";FALSE;1;3;50
"480";2022-04-27;"Nitriansky kraj";FALSE;0;1;50
"481";2022-04-27;"Nitriansky kraj";NA;1;0;50
"482";2022-04-27;"Prešovský kraj";FALSE;0;2;50
"483";2022-04-27;"Prešovský kraj";TRUE;0;1;50
"484";2022-04-27;"Trenčiansky kraj";FALSE;0;1;50
"485";2022-04-27;"Trnavský kraj";FALSE;1;1;50
"486";2022-04-27;"Banskobystrický kraj";FALSE;0;1;60
"487";2022-04-27;"Banskobystrický kraj";TRUE;1;0;60
"488";2022-04-27;"Bratislavský kraj";FALSE;1;1;60
"489";2022-04-27;"Bratislavský kraj";TRUE;0;1;60
"490";2022-04-27;"Košický kraj";FALSE;0;2;60
"491";2022-04-27;"Košický kraj";TRUE;3;2;60
"492";2022-04-27;"Nitriansky kraj";FALSE;3;1;60
"493";2022-04-27;"Nitriansky kraj";NA;1;0;60
"494";2022-04-27;"Prešovský kraj";FALSE;1;0;60
"495";2022-04-27;"Trenčiansky kraj";FALSE;0;1;60
"496";2022-04-27;"Trenčiansky kraj";TRUE;0;2;60
"497";2022-04-27;"Trnavský kraj";TRUE;1;0;60
"498";2022-04-27;"Žilinský kraj";FALSE;0;2;60
"499";2022-04-27;"Žilinský kraj";TRUE;0;2;60
"500";2022-04-27;"Banskobystrický kraj";FALSE;0;5;70
"501";2022-04-27;"Banskobystrický kraj";TRUE;1;0;70
"502";2022-04-27;"Bratislavský kraj";FALSE;0;4;70
"503";2022-04-27;"Bratislavský kraj";TRUE;0;1;70
"504";2022-04-27;"Košický kraj";FALSE;3;4;70
"505";2022-04-27;"Košický kraj";TRUE;4;5;70
"506";2022-04-27;"Košický kraj";NA;0;1;70
"507";2022-04-27;"Nitriansky kraj";FALSE;1;0;70
"508";2022-04-27;"Nitriansky kraj";TRUE;1;1;70
"509";2022-04-27;"Prešovský kraj";FALSE;1;2;70
"510";2022-04-27;"Prešovský kraj";TRUE;2;3;70
"511";2022-04-27;"Prešovský kraj";NA;1;3;70
"512";2022-04-27;"Trenčiansky kraj";FALSE;2;0;70
"513";2022-04-27;"Trenčiansky kraj";TRUE;1;0;70
"514";2022-04-27;"Trenčiansky kraj";NA;2;2;70
"515";2022-04-27;"Trnavský kraj";FALSE;1;0;70
"516";2022-04-27;"Trnavský kraj";TRUE;1;0;70
"517";2022-04-27;"Trnavský kraj";NA;0;1;70
"518";2022-04-27;"Žilinský kraj";FALSE;0;3;70
"519";2022-04-27;"Žilinský kraj";TRUE;0;2;70
"520";2022-04-27;"Banskobystrický kraj";FALSE;0;1;80
"521";2022-04-27;"Banskobystrický kraj";TRUE;0;3;80
"522";2022-04-27;"Bratislavský kraj";FALSE;3;2;80
"523";2022-04-27;"Bratislavský kraj";TRUE;2;3;80
"524";2022-04-27;"Košický kraj";FALSE;0;1;80
"525";2022-04-27;"Košický kraj";TRUE;2;0;80
"526";2022-04-27;"Košický kraj";NA;1;1;80
"527";2022-04-27;"Nitriansky kraj";TRUE;1;1;80
"528";2022-04-27;"Nitriansky kraj";NA;0;1;80
"529";2022-04-27;"Prešovský kraj";FALSE;2;3;80
"530";2022-04-27;"Prešovský kraj";TRUE;0;2;80
"531";2022-04-27;"Trenčiansky kraj";FALSE;0;3;80
"532";2022-04-27;"Trenčiansky kraj";TRUE;0;3;80
"533";2022-04-27;"Trenčiansky kraj";NA;2;0;80
"534";2022-04-27;"Trnavský kraj";FALSE;0;1;80
"535";2022-04-27;"Trnavský kraj";TRUE;4;2;80
"536";2022-04-27;"Žilinský kraj";FALSE;0;5;80
"537";2022-04-27;"Žilinský kraj";TRUE;0;2;80
"538";2022-04-27;"Bratislavský kraj";FALSE;0;1;90
"539";2022-04-27;"Bratislavský kraj";TRUE;2;0;90
"540";2022-04-27;"Košický kraj";FALSE;2;3;90
"541";2022-04-27;"Prešovský kraj";TRUE;0;2;90
"542";2022-04-27;"Prešovský kraj";NA;1;1;90
"543";2022-04-27;"Trenčiansky kraj";TRUE;0;1;90
"544";2022-04-27;"Trenčiansky kraj";NA;0;1;90
"545";2022-04-27;"Žilinský kraj";TRUE;0;1;90
"546";2022-04-26;"Bratislavský kraj";FALSE;0;1;0
"547";2022-04-26;"Košický kraj";FALSE;2;2;0
"548";2022-04-26;"Trnavský kraj";FALSE;1;0;0
"549";2022-04-26;"Žilinský kraj";FALSE;1;1;0
"550";2022-04-26;"Bratislavský kraj";FALSE;1;1;10
"551";2022-04-26;"Bratislavský kraj";FALSE;0;1;20
"552";2022-04-26;"Košický kraj";FALSE;0;2;20
"553";2022-04-26;"Košický kraj";TRUE;1;0;20
"554";2022-04-26;"Žilinský kraj";FALSE;0;1;20
"555";2022-04-26;"Bratislavský kraj";FALSE;0;1;30
"556";2022-04-26;"Bratislavský kraj";TRUE;1;1;30
"557";2022-04-26;"Košický kraj";FALSE;0;1;30
"558";2022-04-26;"Košický kraj";NA;0;1;30
"559";2022-04-26;"Nitriansky kraj";TRUE;1;1;30
"560";2022-04-26;"Prešovský kraj";FALSE;0;1;30
"561";2022-04-26;"Prešovský kraj";TRUE;1;0;30
"562";2022-04-26;"Prešovský kraj";NA;2;0;30
"563";2022-04-26;"Trnavský kraj";FALSE;1;0;30
"564";2022-04-26;"Žilinský kraj";FALSE;1;0;30
"565";2022-04-26;"Žilinský kraj";TRUE;0;1;30
"566";2022-04-26;"Banskobystrický kraj";FALSE;0;1;40
"567";2022-04-26;"Bratislavský kraj";FALSE;0;1;40
"568";2022-04-26;"Košický kraj";FALSE;1;0;40
"569";2022-04-26;"Košický kraj";TRUE;1;0;40
"570";2022-04-26;"Prešovský kraj";TRUE;0;1;40
"571";2022-04-26;"Trenčiansky kraj";TRUE;0;3;40
"572";2022-04-26;"Banskobystrický kraj";NA;0;1;50
"573";2022-04-26;"Bratislavský kraj";FALSE;0;1;50
"574";2022-04-26;"Bratislavský kraj";TRUE;1;1;50
"575";2022-04-26;"Košický kraj";FALSE;0;1;50
"576";2022-04-26;"Košický kraj";TRUE;1;0;50
"577";2022-04-26;"Nitriansky kraj";FALSE;0;1;50
"578";2022-04-26;"Nitriansky kraj";TRUE;0;1;50
"579";2022-04-26;"Prešovský kraj";FALSE;2;2;50
"580";2022-04-26;"Prešovský kraj";TRUE;0;1;50
"581";2022-04-26;"Trenčiansky kraj";FALSE;0;2;50
"582";2022-04-26;"Trenčiansky kraj";TRUE;0;1;50
"583";2022-04-26;"Trenčiansky kraj";NA;1;0;50
"584";2022-04-26;"Trnavský kraj";FALSE;1;1;50
"585";2022-04-26;"Trnavský kraj";TRUE;1;0;50
"586";2022-04-26;"Žilinský kraj";FALSE;1;0;50
"587";2022-04-26;"Žilinský kraj";NA;0;1;50
"588";2022-04-26;"Banskobystrický kraj";FALSE;1;4;60
"589";2022-04-26;"Banskobystrický kraj";TRUE;1;4;60
"590";2022-04-26;"Banskobystrický kraj";NA;1;0;60
"591";2022-04-26;"Bratislavský kraj";FALSE;1;1;60
"592";2022-04-26;"Bratislavský kraj";TRUE;0;1;60
"593";2022-04-26;"Košický kraj";FALSE;3;0;60
"594";2022-04-26;"Košický kraj";TRUE;0;2;60
"595";2022-04-26;"Košický kraj";NA;1;0;60
"596";2022-04-26;"Nitriansky kraj";FALSE;2;0;60
"597";2022-04-26;"Prešovský kraj";FALSE;1;1;60
"598";2022-04-26;"Prešovský kraj";TRUE;2;1;60
"599";2022-04-26;"Trenčiansky kraj";FALSE;1;0;60
"600";2022-04-26;"Trenčiansky kraj";TRUE;0;1;60
"601";2022-04-26;"Trnavský kraj";FALSE;0;1;60
"602";2022-04-26;"Trnavský kraj";TRUE;1;1;60
"603";2022-04-26;"Trnavský kraj";NA;1;0;60
"604";2022-04-26;"Žilinský kraj";FALSE;1;2;60
"605";2022-04-26;"Banskobystrický kraj";FALSE;1;3;70
"606";2022-04-26;"Banskobystrický kraj";TRUE;1;2;70
"607";2022-04-26;"Bratislavský kraj";FALSE;2;2;70
"608";2022-04-26;"Bratislavský kraj";TRUE;0;4;70
"609";2022-04-26;"Košický kraj";FALSE;3;3;70
"610";2022-04-26;"Košický kraj";TRUE;2;0;70
"611";2022-04-26;"Nitriansky kraj";TRUE;1;0;70
"612";2022-04-26;"Prešovský kraj";FALSE;1;4;70
"613";2022-04-26;"Prešovský kraj";TRUE;2;3;70
"614";2022-04-26;"Trenčiansky kraj";FALSE;0;4;70
"615";2022-04-26;"Trenčiansky kraj";TRUE;3;2;70
"616";2022-04-26;"Trenčiansky kraj";NA;2;1;70
"617";2022-04-26;"Trnavský kraj";FALSE;2;2;70
"618";2022-04-26;"Trnavský kraj";TRUE;1;1;70
"619";2022-04-26;"Žilinský kraj";FALSE;1;1;70
"620";2022-04-26;"Žilinský kraj";TRUE;1;0;70
"621";2022-04-26;"Banskobystrický kraj";FALSE;1;1;80
"622";2022-04-26;"Banskobystrický kraj";TRUE;1;1;80
"623";2022-04-26;"Bratislavský kraj";FALSE;1;2;80
"624";2022-04-26;"Bratislavský kraj";TRUE;1;2;80
"625";2022-04-26;"Košický kraj";FALSE;1;4;80
"626";2022-04-26;"Košický kraj";TRUE;2;2;80
"627";2022-04-26;"Nitriansky kraj";FALSE;2;0;80
"628";2022-04-26;"Prešovský kraj";FALSE;1;4;80
"629";2022-04-26;"Prešovský kraj";TRUE;0;1;80
"630";2022-04-26;"Trenčiansky kraj";FALSE;0;1;80
"631";2022-04-26;"Trenčiansky kraj";TRUE;2;1;80
"632";2022-04-26;"Trenčiansky kraj";NA;2;1;80
"633";2022-04-26;"Trnavský kraj";FALSE;4;2;80
"634";2022-04-26;"Trnavský kraj";TRUE;3;1;80
"635";2022-04-26;"Trnavský kraj";NA;1;1;80
"636";2022-04-26;"Žilinský kraj";FALSE;0;2;80
"637";2022-04-26;"Žilinský kraj";TRUE;0;1;80
"638";2022-04-26;"Košický kraj";TRUE;1;0;90
"639";2022-04-26;"Nitriansky kraj";TRUE;1;0;90
"640";2022-04-26;"Nitriansky kraj";NA;1;1;90
"641";2022-04-26;"Prešovský kraj";FALSE;0;1;90
"642";2022-04-26;"Prešovský kraj";TRUE;0;1;90
"643";2022-04-26;"Trnavský kraj";TRUE;1;0;90
"644";2022-04-26;"Žilinský kraj";FALSE;0;1;90
"645";2022-04-25;"Bratislavský kraj";FALSE;2;3;0
"646";2022-04-25;"Prešovský kraj";FALSE;0;1;0
"647";2022-04-25;"Žilinský kraj";FALSE;2;0;0
"648";2022-04-25;"Bratislavský kraj";FALSE;0;1;10
"649";2022-04-25;"Prešovský kraj";FALSE;1;1;10
"650";2022-04-25;"Košický kraj";FALSE;1;1;20
"651";2022-04-25;"Košický kraj";TRUE;0;1;20
"652";2022-04-25;"Prešovský kraj";FALSE;0;1;20
"653";2022-04-25;"Prešovský kraj";TRUE;0;1;20
"654";2022-04-25;"Trenčiansky kraj";NA;0;1;20
"655";2022-04-25;"Žilinský kraj";FALSE;1;0;20
"656";2022-04-25;"Banskobystrický kraj";FALSE;1;0;30
"657";2022-04-25;"Bratislavský kraj";TRUE;1;1;30
"658";2022-04-25;"Košický kraj";FALSE;2;1;30
"659";2022-04-25;"Košický kraj";TRUE;0;1;30
"660";2022-04-25;"Prešovský kraj";FALSE;1;0;30
"661";2022-04-25;"Žilinský kraj";TRUE;1;0;30
"662";2022-04-25;"Banskobystrický kraj";FALSE;1;1;40
"663";2022-04-25;"Bratislavský kraj";FALSE;1;0;40
"664";2022-04-25;"Trenčiansky kraj";NA;1;0;40
"665";2022-04-25;"Banskobystrický kraj";FALSE;1;0;50
"666";2022-04-25;"Košický kraj";FALSE;1;1;50
"667";2022-04-25;"Košický kraj";TRUE;0;2;50
"668";2022-04-25;"Nitriansky kraj";FALSE;1;0;50
"669";2022-04-25;"Nitriansky kraj";TRUE;0;1;50
"670";2022-04-25;"Prešovský kraj";TRUE;2;0;50
"671";2022-04-25;"Trenčiansky kraj";TRUE;0;2;50
"672";2022-04-25;"Trenčiansky kraj";NA;1;0;50
"673";2022-04-25;"Trnavský kraj";TRUE;0;1;50
"674";2022-04-25;"Žilinský kraj";FALSE;0;1;50
"675";2022-04-25;"Banskobystrický kraj";FALSE;1;1;60
"676";2022-04-25;"Bratislavský kraj";FALSE;2;1;60
"677";2022-04-25;"Bratislavský kraj";TRUE;4;3;60
"678";2022-04-25;"Košický kraj";FALSE;0;2;60
"679";2022-04-25;"Košický kraj";TRUE;1;2;60
"680";2022-04-25;"Košický kraj";NA;1;0;60
"681";2022-04-25;"Nitriansky kraj";NA;0;1;60
"682";2022-04-25;"Prešovský kraj";FALSE;0;3;60
"683";2022-04-25;"Prešovský kraj";TRUE;1;2;60
"684";2022-04-25;"Prešovský kraj";NA;0;1;60
"685";2022-04-25;"Trenčiansky kraj";FALSE;0;3;60
"686";2022-04-25;"Trnavský kraj";FALSE;0;2;60
"687";2022-04-25;"Žilinský kraj";FALSE;2;1;60
"688";2022-04-25;"Žilinský kraj";TRUE;1;0;60
"689";2022-04-25;"Žilinský kraj";NA;0;1;60
"690";2022-04-25;"Banskobystrický kraj";FALSE;1;1;70
"691";2022-04-25;"Banskobystrický kraj";TRUE;2;3;70
"692";2022-04-25;"Banskobystrický kraj";NA;0;1;70
"693";2022-04-25;"Bratislavský kraj";FALSE;4;3;70
"694";2022-04-25;"Bratislavský kraj";TRUE;2;2;70
"695";2022-04-25;"Košický kraj";FALSE;2;2;70
"696";2022-04-25;"Košický kraj";TRUE;2;4;70
"697";2022-04-25;"Nitriansky kraj";FALSE;1;0;70
"698";2022-04-25;"Nitriansky kraj";TRUE;2;2;70
"699";2022-04-25;"Prešovský kraj";FALSE;4;2;70
"700";2022-04-25;"Prešovský kraj";TRUE;1;3;70
"701";2022-04-25;"Prešovský kraj";NA;0;1;70
"702";2022-04-25;"Trenčiansky kraj";FALSE;0;4;70
"703";2022-04-25;"Trenčiansky kraj";TRUE;2;0;70
"704";2022-04-25;"Trenčiansky kraj";NA;2;0;70
"705";2022-04-25;"Trnavský kraj";FALSE;1;0;70
"706";2022-04-25;"Trnavský kraj";TRUE;0;1;70
"707";2022-04-25;"Trnavský kraj";NA;0;1;70
"708";2022-04-25;"Žilinský kraj";FALSE;3;2;70
"709";2022-04-25;"Žilinský kraj";TRUE;1;1;70
"710";2022-04-25;"Žilinský kraj";NA;0;1;70
"711";2022-04-25;"Banskobystrický kraj";FALSE;1;4;80
"712";2022-04-25;"Banskobystrický kraj";TRUE;3;2;80
"713";2022-04-25;"Bratislavský kraj";FALSE;1;1;80
"714";2022-04-25;"Bratislavský kraj";TRUE;2;0;80
"715";2022-04-25;"Košický kraj";FALSE;1;2;80
"716";2022-04-25;"Košický kraj";TRUE;1;6;80
"717";2022-04-25;"Košický kraj";NA;1;0;80
"718";2022-04-25;"Nitriansky kraj";FALSE;0;1;80
"719";2022-04-25;"Nitriansky kraj";TRUE;1;2;80
"720";2022-04-25;"Prešovský kraj";FALSE;2;0;80
"721";2022-04-25;"Prešovský kraj";TRUE;0;4;80
"722";2022-04-25;"Trenčiansky kraj";FALSE;1;0;80
"723";2022-04-25;"Trenčiansky kraj";TRUE;0;2;80
"724";2022-04-25;"Trenčiansky kraj";NA;0;2;80
"725";2022-04-25;"Trnavský kraj";TRUE;0;2;80
"726";2022-04-25;"Žilinský kraj";FALSE;2;1;80
"727";2022-04-25;"Žilinský kraj";TRUE;2;1;80
"728";2022-04-25;"Banskobystrický kraj";TRUE;1;1;90
"729";2022-04-25;"Bratislavský kraj";FALSE;0;1;90
"730";2022-04-25;"Bratislavský kraj";NA;0;1;90
"731";2022-04-25;"Košický kraj";FALSE;1;1;90
"732";2022-04-25;"Prešovský kraj";FALSE;1;5;90
"733";2022-04-25;"Prešovský kraj";NA;1;0;90
"734";2022-04-25;"Trenčiansky kraj";FALSE;1;1;90
"735";2022-04-25;"Trenčiansky kraj";NA;1;0;90
"736";2022-04-25;"Trnavský kraj";FALSE;1;0;90
"737";2022-04-25;"Žilinský kraj";FALSE;0;1;100
"738";2022-04-24;"Bratislavský kraj";FALSE;1;1;0
"739";2022-04-24;"Košický kraj";FALSE;2;1;0
"740";2022-04-24;"Nitriansky kraj";FALSE;0;1;0
"741";2022-04-24;"Prešovský kraj";FALSE;1;0;0
"742";2022-04-24;"Žilinský kraj";FALSE;1;3;0
"743";2022-04-24;"Banskobystrický kraj";FALSE;0;1;10
"744";2022-04-24;"Bratislavský kraj";FALSE;1;0;10
"745";2022-04-24;"Trenčiansky kraj";NA;1;0;10
"746";2022-04-24;"Banskobystrický kraj";FALSE;0;1;20
"747";2022-04-24;"Banskobystrický kraj";TRUE;1;1;20
"748";2022-04-24;"Bratislavský kraj";TRUE;1;2;20
"749";2022-04-24;"Košický kraj";FALSE;0;2;20
"750";2022-04-24;"Prešovský kraj";FALSE;2;0;20
"751";2022-04-24;"Prešovský kraj";TRUE;0;1;20
"752";2022-04-24;"Bratislavský kraj";FALSE;0;1;30
"753";2022-04-24;"Bratislavský kraj";TRUE;1;1;30
"754";2022-04-24;"Košický kraj";FALSE;3;2;30
"755";2022-04-24;"Nitriansky kraj";FALSE;0;1;30
"756";2022-04-24;"Nitriansky kraj";NA;0;1;30
"757";2022-04-24;"Prešovský kraj";TRUE;0;1;30
"758";2022-04-24;"Trenčiansky kraj";FALSE;0;1;30
"759";2022-04-24;"Trenčiansky kraj";NA;0;1;30
"760";2022-04-24;"Trnavský kraj";FALSE;1;0;30
"761";2022-04-24;"Žilinský kraj";FALSE;0;2;30
"762";2022-04-24;"Žilinský kraj";TRUE;0;1;30
"763";2022-04-24;"Banskobystrický kraj";FALSE;0;1;40
"764";2022-04-24;"Bratislavský kraj";FALSE;1;1;40
"765";2022-04-24;"Košický kraj";FALSE;0;3;40
"766";2022-04-24;"Košický kraj";TRUE;0;2;40
"767";2022-04-24;"Prešovský kraj";TRUE;0;1;40
"768";2022-04-24;"Prešovský kraj";NA;0;1;40
"769";2022-04-24;"Trenčiansky kraj";FALSE;0;1;40
"770";2022-04-24;"Žilinský kraj";NA;1;0;40
"771";2022-04-24;"Košický kraj";FALSE;0;1;50
"772";2022-04-24;"Košický kraj";TRUE;0;2;50
"773";2022-04-24;"Nitriansky kraj";TRUE;0;2;50
"774";2022-04-24;"Prešovský kraj";TRUE;0;1;50
"775";2022-04-24;"Trenčiansky kraj";FALSE;0;1;50
"776";2022-04-24;"Žilinský kraj";FALSE;0;1;50
"777";2022-04-24;"Žilinský kraj";NA;1;0;50
"778";2022-04-24;"Banskobystrický kraj";FALSE;0;2;60
"779";2022-04-24;"Bratislavský kraj";FALSE;2;1;60
"780";2022-04-24;"Bratislavský kraj";TRUE;0;2;60
"781";2022-04-24;"Bratislavský kraj";NA;0;1;60
"782";2022-04-24;"Košický kraj";FALSE;2;4;60
"783";2022-04-24;"Košický kraj";TRUE;0;1;60
"784";2022-04-24;"Nitriansky kraj";FALSE;1;1;60
"785";2022-04-24;"Nitriansky kraj";TRUE;0;1;60
"786";2022-04-24;"Prešovský kraj";FALSE;2;2;60
"787";2022-04-24;"Prešovský kraj";TRUE;0;1;60
"788";2022-04-24;"Trenčiansky kraj";FALSE;0;2;60
"789";2022-04-24;"Trenčiansky kraj";TRUE;1;1;60
"790";2022-04-24;"Trenčiansky kraj";NA;0;1;60
"791";2022-04-24;"Trnavský kraj";FALSE;0;1;60
"792";2022-04-24;"Trnavský kraj";TRUE;1;1;60
"793";2022-04-24;"Žilinský kraj";FALSE;1;1;60
"794";2022-04-24;"Žilinský kraj";TRUE;0;1;60
"795";2022-04-24;"Banskobystrický kraj";FALSE;3;2;70
"796";2022-04-24;"Banskobystrický kraj";TRUE;2;3;70
"797";2022-04-24;"Bratislavský kraj";FALSE;0;3;70
"798";2022-04-24;"Bratislavský kraj";TRUE;0;1;70
"799";2022-04-24;"Košický kraj";FALSE;1;4;70
"800";2022-04-24;"Košický kraj";TRUE;2;4;70
"801";2022-04-24;"Nitriansky kraj";FALSE;0;1;70
"802";2022-04-24;"Nitriansky kraj";TRUE;0;3;70
"803";2022-04-24;"Nitriansky kraj";NA;0;1;70
"804";2022-04-24;"Prešovský kraj";FALSE;1;5;70
"805";2022-04-24;"Prešovský kraj";TRUE;1;2;70
"806";2022-04-24;"Trenčiansky kraj";FALSE;2;2;70
"807";2022-04-24;"Trenčiansky kraj";TRUE;0;3;70
"808";2022-04-24;"Trnavský kraj";TRUE;1;1;70
"809";2022-04-24;"Trnavský kraj";NA;0;1;70
"810";2022-04-24;"Žilinský kraj";FALSE;1;4;70
"811";2022-04-24;"Žilinský kraj";TRUE;1;2;70
"812";2022-04-24;"Banskobystrický kraj";FALSE;0;5;80
"813";2022-04-24;"Banskobystrický kraj";TRUE;3;1;80
"814";2022-04-24;"Bratislavský kraj";FALSE;0;1;80
"815";2022-04-24;"Bratislavský kraj";TRUE;1;3;80
"816";2022-04-24;"Bratislavský kraj";NA;0;1;80
"817";2022-04-24;"Košický kraj";FALSE;0;1;80
"818";2022-04-24;"Košický kraj";TRUE;0;2;80
"819";2022-04-24;"Nitriansky kraj";FALSE;0;6;80
"820";2022-04-24;"Nitriansky kraj";NA;1;0;80
"821";2022-04-24;"Prešovský kraj";FALSE;4;3;80
"822";2022-04-24;"Prešovský kraj";TRUE;1;1;80
"823";2022-04-24;"Trenčiansky kraj";FALSE;0;1;80
"824";2022-04-24;"Trenčiansky kraj";TRUE;1;0;80
"825";2022-04-24;"Trenčiansky kraj";NA;1;2;80
"826";2022-04-24;"Trnavský kraj";FALSE;1;3;80
"827";2022-04-24;"Trnavský kraj";TRUE;1;0;80
"828";2022-04-24;"Trnavský kraj";NA;0;1;80
"829";2022-04-24;"Žilinský kraj";FALSE;0;1;80
"830";2022-04-24;"Žilinský kraj";TRUE;1;1;80
"831";2022-04-24;"Banskobystrický kraj";TRUE;1;1;90
"832";2022-04-24;"Bratislavský kraj";FALSE;0;2;90
"833";2022-04-24;"Bratislavský kraj";TRUE;0;2;90
"834";2022-04-24;"Bratislavský kraj";NA;0;1;90
"835";2022-04-24;"Košický kraj";FALSE;0;1;90
"836";2022-04-24;"Prešovský kraj";FALSE;1;1;90
"837";2022-04-24;"Prešovský kraj";TRUE;0;1;90
"838";2022-04-24;"Žilinský kraj";FALSE;1;0;90
"839";2022-04-24;"Žilinský kraj";FALSE;1;0;100
"840";2022-04-23;"Bratislavský kraj";FALSE;1;0;0
"841";2022-04-23;"Prešovský kraj";FALSE;0;1;0
"842";2022-04-23;"Trnavský kraj";FALSE;1;0;10
"843";2022-04-23;"Bratislavský kraj";FALSE;1;0;20
"844";2022-04-23;"Košický kraj";FALSE;2;1;20
"845";2022-04-23;"Trenčiansky kraj";NA;1;0;20
"846";2022-04-23;"Banskobystrický kraj";FALSE;1;0;30
"847";2022-04-23;"Bratislavský kraj";FALSE;1;0;30
"848";2022-04-23;"Bratislavský kraj";TRUE;1;0;30
"849";2022-04-23;"Žilinský kraj";TRUE;1;0;30
"850";2022-04-23;"Bratislavský kraj";FALSE;2;0;40
"851";2022-04-23;"Košický kraj";FALSE;1;0;40
"852";2022-04-23;"Košický kraj";TRUE;2;0;40
"853";2022-04-23;"Prešovský kraj";TRUE;1;0;40
"854";2022-04-23;"Trenčiansky kraj";TRUE;0;1;40
"855";2022-04-23;"Banskobystrický kraj";TRUE;1;0;50
"856";2022-04-23;"Bratislavský kraj";TRUE;0;1;50
"857";2022-04-23;"Košický kraj";FALSE;1;1;50
"858";2022-04-23;"Trenčiansky kraj";TRUE;1;0;50
"859";2022-04-23;"Trnavský kraj";FALSE;2;0;50
"860";2022-04-23;"Trnavský kraj";TRUE;1;0;50
"861";2022-04-23;"Trnavský kraj";NA;1;0;50
"862";2022-04-23;"Banskobystrický kraj";FALSE;2;0;60
"863";2022-04-23;"Banskobystrický kraj";TRUE;0;2;60
"864";2022-04-23;"Bratislavský kraj";FALSE;0;1;60
"865";2022-04-23;"Košický kraj";TRUE;2;2;60
"866";2022-04-23;"Nitriansky kraj";TRUE;1;0;60
"867";2022-04-23;"Prešovský kraj";FALSE;0;1;60
"868";2022-04-23;"Trenčiansky kraj";FALSE;3;0;60
"869";2022-04-23;"Trnavský kraj";FALSE;1;0;60
"870";2022-04-23;"Trnavský kraj";NA;0;1;60
"871";2022-04-23;"Žilinský kraj";FALSE;1;0;60
"872";2022-04-23;"Žilinský kraj";TRUE;0;2;60
"873";2022-04-23;"Banskobystrický kraj";FALSE;1;0;70
"874";2022-04-23;"Bratislavský kraj";FALSE;0;1;70
"875";2022-04-23;"Košický kraj";FALSE;0;3;70
"876";2022-04-23;"Nitriansky kraj";FALSE;1;0;70
"877";2022-04-23;"Prešovský kraj";FALSE;4;3;70
"878";2022-04-23;"Prešovský kraj";TRUE;0;2;70
"879";2022-04-23;"Trenčiansky kraj";TRUE;0;1;70
"880";2022-04-23;"Trenčiansky kraj";NA;0;2;70
"881";2022-04-23;"Trnavský kraj";FALSE;0;1;70
"882";2022-04-23;"Žilinský kraj";FALSE;3;0;70
"883";2022-04-23;"Žilinský kraj";TRUE;0;1;70
"884";2022-04-23;"Banskobystrický kraj";FALSE;1;0;80
"885";2022-04-23;"Banskobystrický kraj";TRUE;0;1;80
"886";2022-04-23;"Bratislavský kraj";FALSE;2;3;80
"887";2022-04-23;"Košický kraj";FALSE;1;0;80
"888";2022-04-23;"Košický kraj";TRUE;1;0;80
"889";2022-04-23;"Nitriansky kraj";FALSE;1;0;80
"890";2022-04-23;"Nitriansky kraj";TRUE;0;3;80
"891";2022-04-23;"Prešovský kraj";FALSE;0;1;80
"892";2022-04-23;"Trenčiansky kraj";TRUE;0;1;80
"893";2022-04-23;"Trnavský kraj";TRUE;0;1;80
"894";2022-04-23;"Trnavský kraj";NA;1;0;80
"895";2022-04-23;"Žilinský kraj";FALSE;2;0;80
"896";2022-04-23;"Bratislavský kraj";TRUE;1;0;90
"897";2022-04-23;"Košický kraj";FALSE;0;1;90
"898";2022-04-23;"Nitriansky kraj";FALSE;0;1;90
"899";2022-04-23;"Prešovský kraj";FALSE;1;1;90
